movieid,title,year,movieurl,release_date,release_country,Trailer_Results,href,title,date,director,writer,cast,Trailers,Have_Trailer,Soundtrack,,,,
tt1462758,Buried,2010,http://www.imdb.com/title/tt1462758/,10/15/2010,USA,8,/buried,Buried,9/24/2010,Rodrigo Cortes,Chris Sparling,"Ryan Reynolds,  Ivana Miño,  Stephen Tobolowsky",13,1,,,,,
tt1126591,Burlesque,2010,http://www.imdb.com/title/tt1126591/,11/24/2010,USA,3,/burlesque,Burlesque,11/24/2010,Steve Antin,"Steve Antin, Susannah Grant","Cher,  Christina Aguilera,  Eric Dane",49,1,album,,,,
tt0887883,Burn After Reading,2008,http://www.imdb.com/title/tt0887883/,9/12/2008,USA,31,/burn-after-reading,Burn After Reading,9/12/2008,"Joel Coen, Ethan Coen","Joel Coen, Ethan Coen","George Clooney,  Brad Pitt,  Frances McDormand",18,1,album,,,,
tt0112602,Bushwhacked,1995,http://www.imdb.com/title/tt0112602/,8/4/1995,USA,0,,,,,,,,0,,,,,
tt0179116,But I'm a Cheerleader,2000,http://www.imdb.com/title/tt0179116/,8/11/2000,USA,23,/but-im-a-cheerleader,But I'm a Cheerleader,8/11/2000,Jamie Babbit,"Brian Wayne Peterson, Jamie Babbit","Natasha Lyonne,  Clea DuVall,  Douglas Spain",1,1,,,,,
tt0112606,Bye Bye Love,1995,http://www.imdb.com/title/tt0112606/,3/17/1995,USA,30,,,,,,,,0,,,,,
tt0109361,Cabin Boy,1994,http://www.imdb.com/title/tt0109361/,1/7/1994,USA,30,,,,,,,,0,,,,,
tt0303816,Cabin Fever,2003,http://www.imdb.com/title/tt0303816/,9/12/2003,USA,24,/cabin-fever,Cabin Fever,9/12/2003,Eli Roth,"Eli Roth, Randy Pearlstein","Jordan Ladd,  Rider Strong,  James DeBello",3,1,,,,,
tt0101531,Cadence,1991,http://www.imdb.com/title/tt0101531/,2/15/1991,USA,0,,,,,,,,0,,,,,
tt0099204,Cadillac Man,1990,http://www.imdb.com/title/tt0099204/,5/18/1990,USA,30,,,,,,,,0,,,,,
tt1042877,Cadillac Records,2008,http://www.imdb.com/title/tt1042877/,12/5/2008,USA,5,/cadillac-records,Cadillac Records,12/5/2008,Darnell Martin,Darnell Martin,"Adrien Brody,  Beyonce Knowles,  Jeffrey Wright",7,1,,,,,
tt3442006,Cake,2015,http://www.imdb.com/title/tt3442006/,1/23/2015,USA,7,/cake-2014,Cake,9/5/2014,Daniel Barnz,Patrick Tobin,"Jennifer Aniston,  Anna Kendrick,  William H. Macy",9,1,,,,,
tt0106505,Calendar Girl,1993,http://www.imdb.com/title/tt0106505/,9/3/1993,USA,30,,,,,,,,0,,,,,
tt0337909,Calendar Girls,2004,http://www.imdb.com/title/tt0337909/,1/1/2004,USA,31,/calendar-girls,Calendar Girls,12/19/2003,Nigel Cole,Tim Firth,"Helen Mirren,  Julie Walters,  John Alderton",1,1,,,,,
tt0101536,California Casanova,1991,http://www.imdb.com/title/tt0101536/,2/1/1991,USA,15,,,,,,,,0,,,,,
tt0342167,Camp,2003,http://www.imdb.com/title/tt0342167/,8/29/2003,USA,20,/camp,Camp,5/23/2003,Todd Graff,Todd Graff,"Daniel Letterle,  Joanna Chilcoat,  Robin de Jesus",1,1,album,,,,
tt0109369,Camp Nowhere,1994,http://www.imdb.com/title/tt0109369/,8/26/1994,USA,30,,,,,,,,0,,,,,
tt0103919,Candyman,1992,http://www.imdb.com/title/tt0103919/,10/16/1992,USA,3,/candyman,Candyman,10/16/1992,Bernard Rose,Bernard Rose,"Virginia Madsen,  Tony Todd,  Xander Berkeley",1,1,,,,,
tt0112625,Candyman: Farewell to the Flesh,1995,http://www.imdb.com/title/tt0112625/,3/17/1995,USA,30,,,,,,,,0,,,,,
tt0127723,Can't Hardly Wait,1998,http://www.imdb.com/title/tt0127723/,6/12/1998,USA,30,/cant-hardly-wait,Can't Hardly Wait,6/12/1998,"Deborah Kaplan, Harry Elfont","Deborah Kaplan, Harry Elfont","Ethan Embry,  Charlie Korsmo,  Lauren Ambrose",1,1,,,,,
tt0101540,Cape Fear,1991,http://www.imdb.com/title/tt0101540/,11/15/1991,USA,31,/cape-fear,Cape Fear,11/13/1991,Martin Scorsese,Wesley Strick,"Robert De Niro,  Nick Nolte,  Jessica Lange",2,1,,,,,
tt0379725,Capote,2006,http://www.imdb.com/title/tt0379725/,2/3/2006,USA,1,/capote,Capote,9/30/2005,Bennett Miller,Dan Futterman,"Philip Seymour Hoffman,  Catherine Keener,  Mark Pellegrino",1,1,,,,,
tt0458339,Captain America: The First Avenger,2011,http://www.imdb.com/title/tt0458339/,7/22/2011,USA,31,/captain-america-the-first-avenger,Captain America: The First Avenger,7/22/2011,Joe Johnston,"Christopher Markus, Stephen McFeely, Richard LaGravenese, Michael Petroni","Chris Evans,  Hayley Atwell,  Hugo Weaving",63,1,,,,,
tt1843866,Captain America: The Winter Soldier,2014,http://www.imdb.com/title/tt1843866/,4/4/2014,USA,31,/captain-america-the-winter-soldier,Captain America: The Winter Soldier,4/4/2014,"Anthony Russo, Joe Russo","Ed Brubaker, Jack Kirby, Christopher Markus, Stephen McFeely, Joe Simon","Chris Evans,  Scarlett Johansson,  Samuel L. Jackson",114,1,album,,,,
tt0238112,Captain Corelli's Mandolin,2001,http://www.imdb.com/title/tt0238112/,8/17/2001,USA,26,/captain-corellis-mandolin,Captain Corelli's Mandolin,8/17/2001,John Madden,"Shawn Slovo, Louis de Bernières","Nicolas Cage,  Penélope Cruz,  John Hurt",2,1,album,,,,
tt4154664,Captain Marvel,2019,https://www.imdb.com/title/tt4154664/,3/8/2019,USA,22,/captain-marvel,Captain Marvel,3/8/2019,"Anna Boden, Ryan Fleck","Anna Boden, Ryan Fleck","Brie Larson,  Samuel L. Jackson,  Ben Mendelsohn",15,1,album,,,,
tt1535109,Captain Phillips,2013,http://www.imdb.com/title/tt1535109/,10/11/2013,USA,21,/captain-phillips,Captain Phillips,10/11/2013,Paul Greengrass,"Billy Ray, Richard Phillips, Stephan Tatty","Tom Hanks,  Catherine Keener",64,1,album,,,,
tt0103924,Captain Ron,1992,http://www.imdb.com/title/tt0103924/,9/18/1992,USA,22,,,,,,,,0,,,,,
tt5968394,Captive State,2019,https://www.imdb.com/title/tt5968394/,3/15/2019,USA,31,/captive-state,Captive State,3/29/2019,Rupert Wyatt,"Erica Beeney, Rupert Wyatt","John Goodman,  Ashton Sanders,  Jonathan Majors",2,1,album,,,,
tt0374563,Captivity,2007,http://www.imdb.com/title/tt0374563/,7/13/2007,USA,1,/captivity,Captivity,7/13/2007,Roland Joffe,"Larry Cohen, Joseph Tura","Elisha Cuthbert,  Daniel Gillies,  Pruitt Taylor Vince",3,1,,,,,
tt0109376,"Car 54, Where Are You?",1994,http://www.imdb.com/title/tt0109376/,1/28/1994,USA,30,,,,,,,,0,,,,,
tt0118818,Career Girls,1997,http://www.imdb.com/title/tt0118818/,8/8/1997,USA,30,,,,,,,,0,,,,,
tt0101545,Career Opportunities,1991,http://www.imdb.com/title/tt0101545/,3/29/1991,USA,2,/career-opportunities,Career Opportunities,3/29/1991,Bryan Gordon,John Hughes,"Frank Whaley,  Jennifer Connelly,  Dermot Mulroney",1,1,,,,,
tt0106519,Carlito's Way,1993,http://www.imdb.com/title/tt0106519/,11/12/1993,USA,30,/carlitos-way,Carlito's Way,11/10/1993,Brian de Palma,"Edwin Torres, David Koepp","Al Pacino,  Sean Penn,  Penelope Ann Miller",1,1,,,,,
tt0262462,Carman: The Champion,2001,http://www.imdb.com/title/tt0262462/,3/2/2001,USA,9,/carman-the-champion,Carman: The Champion,3/2/2001,Lee Stanley,"Lee Stanley, Carman, Tony Cinciripini, Tadd Callies","Carman,  Michael Nouri,  Patricia Manterola",1,1,,,,,
tt0106521,Carnosaur,1993,http://www.imdb.com/title/tt0106521/,5/21/1993,USA,0,,,,,,,,0,,,,,
tt0115836,Carpool,1996,http://www.imdb.com/title/tt0115836/,8/23/1996,USA,0,,,,,,,,0,,,,,
tt1939659,Carrie,2013,http://www.imdb.com/title/tt1939659/,10/18/2013,USA,3,/carrie-2013,Carrie,10/18/2013,Kimberly Peirce,"Stephen King, Roberto Aguirre-Sacasa","Chloë Grace Moretz,  Julianne Moore,  Judy Greer",38,1,playlist,,,,
tt0112637,Carrington,1995,http://www.imdb.com/title/tt0112637/,11/10/1995,USA,0,,,,,,,,0,,,,,
tt0317219,Cars,2006,http://www.imdb.com/title/tt0317219/,6/9/2006,USA,7,/cars,Cars,7/28/2006,John Lasseter,John Lasseter,"Owen Wilson,  Paul Newman,  Bonnie Hunt",7,1,album,,,,
tt1216475,Cars 2,2011,http://www.imdb.com/title/tt1216475/,6/24/2011,USA,7,/cars-2,Cars 2,6/24/2011,"John Lasseter, Brad Lewis",Unknown or Not Available,"Owen Wilson,  Larry the Cable Guy,  Michael Caine",149,1,album,,,,
tt0402894,Casanova,2006,http://www.imdb.com/title/tt0402894/,1/6/2006,USA,3,/casanova,Casanova,12/25/2005,Lasse Hallstr?m,"Jeffrey Hatcher, Kimberly Simi","Heath Ledger,  Sienna Miller,  Jeremy Irons",1,1,,,,,
tt0795351,Case 39,2010,http://www.imdb.com/title/tt0795351/,10/1/2010,USA,29,/case-39,Case 39,10/1/2010,Christian Alvart,Ray Wright,"Renee Zellweger,  Jodelle Ferland,  Ian McShane",14,1,,,,,
tt1194417,Casino Jack,2011,http://www.imdb.com/title/tt1194417/,1/7/2011,USA,31,/bagman,Casino Jack,12/29/2010,George Hickenlooper,Norman Snider,"Kevin Spacey,  Barry Pepper,  Kelly Preston",8,1,,,,,
tt0381061,Casino Royale,2006,http://www.imdb.com/title/tt0381061/,11/17/2006,USA,7,/casino-royale,Casino Royale,11/17/2006,Martin Campbell,"Neal Purvis, Paul Haggis, Robert Wade","Daniel Craig,  Eva Green,  Caterina Murino",2,1,,,,,
tt0112642,Casper,1995,http://www.imdb.com/title/tt0112642/,5/26/1995,USA,1,,,,,,,,0,,,,,
tt0162222,Cast Away,2000,http://www.imdb.com/title/tt0162222/,12/22/2000,USA,31,/cast-away,Cast Away,12/7/2000,Robert Zemeckis,William Broyles Jr.,"Tom Hanks,  Helen Hunt,  Wilson the Volleyball",2,1,,,,,
tt0437232,Catch a Fire,2006,http://www.imdb.com/title/tt0437232/,10/27/2006,USA,31,/catch-a-fire,Catch a Fire,10/27/2006,Phillip Noyce,Shawn Slovo,"Derek Luke,  Tim Robbins,  Bonnie Henna",2,1,,,,,
tt0395495,Catch and Release,2007,http://www.imdb.com/title/tt0395495/,1/26/2007,USA,31,/catch-release,Catch and Release,1/26/2007,Susannah Grant,Susannah Grant,"Jennifer Garner,  Timothy Olyphant,  Kevin Smith",1,1,,,,,
tt0264464,Catch Me If You Can,2002,http://www.imdb.com/title/tt0264464/,12/25/2002,USA,31,/catch-me-if-you-can,Catch Me if You Can,12/25/2002,Steven Spielberg,Jeff Nathanson,"Leonardo DiCaprio,  Tom Hanks,  Christopher Walken",1,1,,,,,
tt0337917,Catch That Kid,2004,http://www.imdb.com/title/tt0337917/,2/6/2004,USA,31,/catch-that-kid,Catch That Kid,2/6/2004,Bart Freundlich,"Michael Brandt, Derek Haas","Kristen Stewart,  Jennifer Beals,  Sam Robards",1,1,,,,,
tt0162903,Catfish in Black Bean Sauce,2000,http://www.imdb.com/title/tt0162903/,6/9/2000,USA,30,,,,,,,,0,,,,,
tt5697572,Cats,2019,https://www.imdb.com/title/tt5697572/,12/20/2019,USA,12,/cats-2019,Cats,12/20/2019,Tom Hooper,"T.S. Eliot, Lee Hall, Tom Hooper","Idris Elba,  Rebel Wilson,  Judi Dench",9,1,album,,,,
tt0239395,Cats & Dogs,2001,http://www.imdb.com/title/tt0239395/,7/4/2001,USA,31,/cats-dogs,Cats & Dogs,6/23/2001,Lawrence Guterman,"John Requa, Glenn Ficarra","Tobey Maguire,  Alec Baldwin,  Jeff Goldblum",2,1,album,,,,
tt1287468,Cats & Dogs: The Revenge of Kitty Galore,2010,http://www.imdb.com/title/tt1287468/,7/30/2010,USA,31,/cats-dogs-the-revenge-of-kitty-galore,Cats & Dogs: The Revenge of Kitty Galore,7/30/2010,Brad Peyton,"Ron Friedman, Steve Bencich","Christina Applegate,  Michael Clarke Duncan,  Neil Patrick Harris",30,1,,,,,
tt0118829,Cats Don't Dance,1997,http://www.imdb.com/title/tt0118829/,3/26/1997,USA,30,,,,,,,,0,,,,,
tt0327554,Catwoman,2004,http://www.imdb.com/title/tt0327554/,7/23/2004,USA,1,/catwoman,Catwoman,7/23/2004,Pitof,"Michael Ferris, Bob Kane (comic)","Halle Berry,  Sharon Stone,  Benjamin Bratt",2,1,,,,,
tt0119988,Caught Up,1998,http://www.imdb.com/title/tt0119988/,2/27/1998,USA,30,,,,,,,,0,,,,,
tt0106500,CB4,1993,http://www.imdb.com/title/tt0106500/,3/12/1993,USA,1,/cb4,CB4,3/12/1993,Tamra Davis,"Chris Rock, Nelson George","Chris Rock,  Allen Payne,  Deezer D",1,1,,,,,
tt0173716,Cecil B. DeMented,2000,http://www.imdb.com/title/tt0173716/,9/1/2000,USA,2,,,,,,,,0,,,,,
tt1477837,Cedar Rapids,2011,http://www.imdb.com/title/tt1477837/,3/18/2011,USA,2,/cedar-rapids,Cedar Rapids,2/11/2011,Miguel Arteta,Phil Johnston,"Ed Helms,  John C. Reilly,  Sigourney Weaver",32,1,,,,,
tt0120533,Celebrity,1998,http://www.imdb.com/title/tt0120533/,11/20/1998,USA,0,,,,,,,,0,,,,,
tt0337921,Cellular,2004,http://www.imdb.com/title/tt0337921/,9/10/2004,USA,1,/cellular,Cellular,9/10/2004,David Ellis,"Larry Cohen, J. Mackeye Gruber, Eric Bress","Chris Evans,  Kim Basinger,  Jason Statham",2,1,,,,,
tt0115851,Celtic Pride,1996,http://www.imdb.com/title/tt0115851/,4/19/1996,USA,13,,,,,,,,0,,,,,
tt0210616,Center Stage,2000,http://www.imdb.com/title/tt0210616/,5/12/2000,USA,12,,,,,,,,0,,,,,
tt1020773,Certified Copy,2011,http://www.imdb.com/title/tt1020773/,3/25/2011,USA,6,/certified-copy,Certified Copy (Copie conforme),5/21/2010,Abbas Kiarostami,Abbas Kiarostami,"Juliette Binoche,  William Shimell",3,1,,,,,
tt1621046,Cesar Chavez,2014,http://www.imdb.com/title/tt1621046/,3/28/2014,USA,3,/chavez,Cesar Chavez: An American Hero,3/28/2014,Diego Luna,Keir Pearson,"Michael Pena,  America Ferrera,  Rosario Dawson",19,1,album,,,,
tt0115857,Chain Reaction,1996,http://www.imdb.com/title/tt0115857/,8/2/1996,USA,2,,,,,,,,0,album,,,,
tt0824747,Changeling,2008,http://www.imdb.com/title/tt0824747/,10/31/2008,USA,1,/changeling,Changeling,11/7/2008,Clint Eastwood,J. Michael Straczynski,"Angelina Jolie,  John Malkovich,  Jeffrey Donovan",10,1,album,,,,
tt0264472,Changing Lanes,2002,http://www.imdb.com/title/tt0264472/,4/12/2002,USA,7,/changing-lanes,Changing Lanes,4/12/2002,Roger Michell,"Chap Taylor, Michael Tolkin","Ben Affleck,  Samuel L. Jackson,  Toni Collette",1,1,,,,,
tt0103939,Chaplin,1993,http://www.imdb.com/title/tt0103939/,1/8/1993,USA,0,,,,,,,,0,,,,,
tt1823672,Chappie,2015,http://www.imdb.com/title/tt1823672/,3/6/2015,USA,1,/chappie,Chappie,3/6/2015,Neill Blomkamp,"Neill Blomkamp, Terri Tatchell","Sharlto Copley,  Dev Patel,  Jose Pablo Cantillo",64,1,album,,,,
tt0367594,Charlie and the Chocolate Factory,2005,http://www.imdb.com/title/tt0367594/,7/15/2005,USA,31,/charlie-chocolate-factory,Charlie and the Chocolate Factory,7/15/2005,Tim Burton,John August,"Johnny Depp,  Freddie Highmore,  Helena Bonham Carter",6,1,album,,,,
tt0423977,Charlie Bartlett,2008,http://www.imdb.com/title/tt0423977/,2/22/2008,USA,26,/charlie-bartlett,Charlie Bartlett,2/22/2008,Jon Poll,Gustin Nash,"Anton Yelchin,  Robert Downey,  Jr.",2,1,album,,,,
tt1438254,Charlie St. Cloud,2010,http://www.imdb.com/title/tt1438254/,7/30/2010,USA,31,/charlie-st-cloud,Charlie St. Cloud,7/30/2010,Burr Steers,"Craig Pearce, Lewis Colick, Ben Sherwood","Zac Efron,  Amanda Crew,  Donal Logue",52,1,album,,,,
tt0472062,Charlie Wilson's War,2007,http://www.imdb.com/title/tt0472062/,12/21/2007,USA,30,/charlie-wilsons-war,Charlie Wilson's War,12/25/2007,Mike Nichols,Aaron Sorkin,"Tom Hanks,  Julia Roberts,  Philip Seymour Hoffman",6,1,,,,,
tt0160127,Charlie's Angels,2000,http://www.imdb.com/title/tt0160127/,11/3/2000,USA,30,/charlies-angels,Charlie's Angels,11/3/2000,McG,"Ivan Goff, Ben Roberts, Ryan Rowe, Ed Solomon, John August","Cameron Diaz,  Drew Barrymore,  Lucy Liu",3,1,,,,,
tt5033998,Charlie's Angels,2019,https://www.imdb.com/title/tt5033998/,11/15/2019,USA,30,/charlies-angels-2019,Charlie's Angels,11/15/2019,Elizabeth Banks,"David Auburn, Elizabeth Banks, Jay Basu","Naomi Scott,  Elizabeth Banks,  Luis Gerardo Méndez",3,1,album,,,,
tt0305357,Charlie's Angels: Full Throttle,2003,http://www.imdb.com/title/tt0305357/,6/27/2003,USA,30,/charlies-angels-full-throttle,Charlie's Angels: Full Throttle,6/27/2003,McG,"John August, Cormac Wibberley, Marianne Wibberley","Cameron Diaz,  Drew Barrymore, Lucy Liu",2,1,,,,,
tt0413895,Charlotte's Web,2006,http://www.imdb.com/title/tt0413895/,12/15/2006,USA,17,/charlottes-web,Charlotte's Web,12/15/2006,Gary Winick,"Susannah Grant, Karey Kirkpatrick","Dakota Fanning,  Julia Roberts,  Steve Buscemi",4,1,,,,,
tt0109403,Chasers,1994,http://www.imdb.com/title/tt0109403/,4/22/1994,USA,0,,,,,,,,0,,,,,
tt0118842,Chasing Amy,1997,http://www.imdb.com/title/tt0118842/,4/18/1997,USA,27,,,,,,,,0,,,,,
tt0360139,Chasing Liberty,2004,http://www.imdb.com/title/tt0360139/,1/9/2004,USA,26,/chasing-liberty,Chasing Liberty,1/9/2004,Andy Cadiff,Derek Guiley,"Mandy Moore,  Matthew Goode,  Jeremy Piven",1,1,,,,,
tt1629757,Chasing Mavericks,2012,http://www.imdb.com/title/tt1629757/,10/26/2012,USA,21,/chasing-mavericks,Chasing Mavericks,10/26/2012,Curtis Hanson,"Brandon Hooper, Kario Salem","Gerard Butler,  Elisabeth Shue,  Leven Rambin",7,1,album,,,,
tt0323572,Chasing Papi,2003,http://www.imdb.com/title/tt0323572/,4/16/2003,USA,21,,,,,,,,0,,,,,
tt0892255,Che: Part One,2009,http://www.imdb.com/title/tt0892255/,1/24/2009,USA,30,,,,,,,,0,,,,,
tt0349205,Cheaper by the Dozen,2003,http://www.imdb.com/title/tt0349205/,12/25/2003,USA,31,/cheaper-by-the-dozen,Cheaper by the Dozen,12/26/2003,Shawn Levy,"Joel Cohen, Alec Sokolow, Sam Harper","Steve Martin,  Bonnie Hunt,  Hilary Duff",2,1,,,,,
tt0452598,Cheaper by the Dozen 2,2005,http://www.imdb.com/title/tt0452598/,12/21/2005,USA,31,/cheaper-by-the-dozen-2,Cheaper by the Dozen 2,12/21/2005,Adam Shankman,Sam Harper,"Steve Martin,  Bonnie Hunt,  Hilary Duff",1,1,,,,,
tt2883512,Chef,2014,http://www.imdb.com/title/tt2883512/,5/30/2014,USA,6,/chef-2014,Chef,5/9/2014,Jon Favreau,Jon Favreau,"Jon Favreau,  Sofia Vergara,  John Leguizamo",27,1,album,,,,
tt2112124,Chennai Express,2013,http://www.imdb.com/title/tt2112124/,8/8/2013,USA,8,,,,,,,,0,,,,,
tt1179258,Ch�ri,2009,http://www.imdb.com/title/tt1179258/,7/17/2009,USA,1,/cheri,Chéri,6/26/2009,Stephen Frears,"Colette, Christopher Hampton","Michelle Pfeiffer,  Kathy Bates,  Rupert Friend",6,1,album,,,,
tt1991245,Chernobyl Diaries,2012,http://www.imdb.com/title/tt1991245/,5/25/2012,USA,17,/chernobyl-diaries,Chernobyl Diaries,5/25/2012,Bradley Parker,"Shane Van Dyke, Carey Van Dyke, Oren Peli","Jonathan Sadowski,  Devin Kelley,  Jesse McCartney",24,1,album,,,,
tt0299658,Chicago,2003,http://www.imdb.com/title/tt0299658/,1/24/2003,USA,11,/chicago,Chicago,12/27/2002,Rob Marshall,"Maurine Dallas Watkins, Bill Condon","Catherine Zeta-Jones,  Ren?e Zellweger,  Richard Gere",1,1,,,,,
tt0371606,Chicken Little,2005,http://www.imdb.com/title/tt0371606/,11/4/2005,USA,31,/chicken-little,Chicken Little,11/4/2005,Mark Dindal,"Steve Bencich, Ron J. Friedman","Zach Braff,  Joan Cusack,  Steve Zahn",1,1,,,,,
tt0120630,Chicken Run,2000,http://www.imdb.com/title/tt0120630/,6/23/2000,USA,31,/chicken-run,Chicken Run,6/21/2000,"Peter Lord, Nick Park","Peter Lord, Nick Park","Mel Gibson,  Julia Sawalha,  Miranda Richardson",1,1,album,,,,
tt0206634,Children of Men,2007,http://www.imdb.com/title/tt0206634/,1/5/2007,USA,31,/children-of-men,Children of Men,12/25/2006,Alfonso Cuarón,"P.D. James, AAlfonso Cuarón, Timothy J. Sexton, David Arata","Clive Owen,  Julianne Moore,  Michael Caine",1,1,,,,,
tt0106557,Children of the Corn II: The Final Sacrifice,1993,http://www.imdb.com/title/tt0106557/,1/29/1993,USA,30,,,,,,,,0,,,,,
tt8663516,Child's Play,2019,https://www.imdb.com/title/tt8663516/,6/21/2019,USA,30,/childs-play-2019,Child's Play,6/21/2019,Lars Klevberg,"Don Mancini, Tyler Burton Smith","Aubrey Plaza,  Brian Tyree Henry,  Gabriel Bateman",1,1,album,,,,
tt0099253,Child's Play 2,1990,http://www.imdb.com/title/tt0099253/,11/9/1990,USA,30,/childs-play-2,Child's Play 2,11/9/1990,John Lafia,Don Mancini,"Alex Vincent,  Jenny Agutter,  Gerrit Graham",1,1,,,,,
tt0103956,Child's Play 3,1991,http://www.imdb.com/title/tt0103956/,8/30/1991,USA,30,/childs-play-3,Child's Play 3,8/30/1991,Jack Bender,"Don Mancini, Don Mancini","Justin Whalin,  Perrey Reeves,  Brad Dourif",1,1,,,,,
tt0163579,Chill Factor,1999,http://www.imdb.com/title/tt0163579/,9/1/1999,USA,7,,,,,,,,0,,,,,
tt0101578,China Cry: A True Story,1990,http://www.imdb.com/title/tt0101578/,11/2/1990,USA,30,,,,,,,,0,,,,,
tt0109417,China Moon,1994,http://www.imdb.com/title/tt0109417/,3/4/1994,USA,30,,,,,,,,0,,,,,
tt0255055,China: The Panda Adventure,2001,http://www.imdb.com/title/tt0255055/,6/9/2001,USA,30,,,,,,,,0,,,,,
tt0118851,Chinese Box,1998,http://www.imdb.com/title/tt0118851/,4/17/1998,USA,21,,,,,,,,0,,,,,
tt1352824,Chloe,2010,http://www.imdb.com/title/tt1352824/,3/26/2010,USA,3,/chloe,Chloe,3/26/2010,Atom Egoyan,Erin Cressida Wilson,"Julianne Moore,  Amanda Seyfried,  Liam Neeson",10,1,,,,,
tt0241303,Chocolat,2001,http://www.imdb.com/title/tt0241303/,1/19/2001,USA,2,/chocolat,Chocolat,12/15/2000,Lasse Hallström,"Joanne Harris, Robert Nelson Jacobs","Juliette Binoche,  Judi Dench,  Alfred Molina",0,0,album,,,,
tt1024715,Choke,2008,http://www.imdb.com/title/tt1024715/,9/26/2008,USA,2,/choke,Choke,9/26/2008,Clark Gregg,Clark Gregg,"Sam Rockwell,  Anjelica Huston,  Brad William Henke",18,1,,,,,
tt0388419,Christmas with the Kranks,2004,http://www.imdb.com/title/tt0388419/,11/24/2004,USA,31,/christmas-kranks,Christmas with the Kranks,11/24/2004,Joe Roth,Chris Columbus,"Tim Allen,  Jamie Lee Curtis,  Dan Aykroyd",3,1,,,,,
tt0103962,Christopher Columbus: The Discovery,1992,http://www.imdb.com/title/tt0103962/,8/21/1992,USA,11,,,,,,,,0,album,,,,
tt4575576,Christopher Robin,2018,https://www.imdb.com/title/tt4575576/,8/3/2018,USA,14,/christopher-robin,Christopher Robin,8/3/2018,Marc Forster,"Tom McCarthy, A.A. Milne, Alex Ross Perry","Ewan McGregor,  Hayley Atwell,  Bronte Carmichael",7,1,album,,,,
tt1706593,Chronicle,2012,http://www.imdb.com/title/tt1706593/,2/3/2012,USA,5,/chronicle,Chronicle,2/3/2012,Josh Trank,"Max Landis, Josh Trank","Dane DeHaan,  Michael B. Jordan,  Alex Russell",16,1,,,,,
tt0200530,Chuck & Buck,2000,http://www.imdb.com/title/tt0200530/,8/4/2000,USA,10,,,,,,,,0,,,,,
tt1661199,Cinderella,2015,http://www.imdb.com/title/tt1661199/,3/13/2015,USA,7,/cinderella-2015,Cinderella,3/13/2015,Kenneth Branagh,"Aline Brosh McKenna, Chris Weitz","Cate Blanchett,  Lily James,  Richard Madden",66,1,album,,,,
tt0352248,Cinderella Man,2005,http://www.imdb.com/title/tt0352248/,6/3/2005,USA,31,/cinderella-man,Cinderella Man,6/3/2005,Ron Howard,"Cliff Hollingsworth, C. Gaby Mitchell, Akiva Goldsman","Russell Crowe,  Ren?e Zellweger,  Paul Giamatti",2,1,,,,,
tt0112679,Circle of Friends,1995,http://www.imdb.com/title/tt0112679/,4/7/1995,USA,30,,,,,,,,0,,,,,
tt0450405,Cirque du Freak: The Vampire's Assistant,2009,http://www.imdb.com/title/tt0450405/,10/23/2009,USA,30,/cirque-du-freak-vampires-assistant,Cirque Du Freak: The Vampire's Assistant,10/23/2009,Paul Weitz,"Brian Helgeland, Paul Weitz","John C. Reilly,  Ken Watanabe,  Josh Hutcherson",16,1,,,,,
tt1792647,Cirque du Soleil: Worlds Away,2012,http://www.imdb.com/title/tt1792647/,12/21/2012,USA,31,/cirque-du-soleil-worlds-away,Cirque du Soleil: Worlds Away,12/21/2012,Andrew Adamson,Andrew Adamson,Unknown or Not Available,19,1,,,,,
tt0269095,City by the Sea,2002,http://www.imdb.com/title/tt0269095/,9/6/2002,USA,31,/city-by-the-sea,City by the Sea,9/6/2002,Michael Caton-Jones,Ken Hixon,"Robert De Niro,  Frances McDormand,  James Franco",1,1,album,,,,
tt0115907,City Hall,1996,http://www.imdb.com/title/tt0115907/,2/16/1996,USA,30,,,,,,,,0,album,,,,
