,artists,disc_number,duration_ms,explicit,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.external_urls.spotify,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,external_ids.isrc,external_urls.spotify,src_track,src_artist
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3eskO5m0H4yiF64vRySBjr'}, 'href': 'https://api.spotify.com/v1/artists/3eskO5m0H4yiF64vRySBjr', 'id': '3eskO5m0H4yiF64vRySBjr', 'name': 'Buffalo Springfield', 'type': 'artist', 'uri': 'spotify:artist:3eskO5m0H4yiF64vRySBjr'}]",1.0,153693.0,False,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,1qRA5BS78u3gME0loMl9AA,False,True,For What It's Worth,77.0,https://p.scdn.co/mp3-preview/a0cc83ddc1b9c032f5e97546651aff9ca8b7e84a?cid=bdfb29e506ed42179883acd1a08cfa9d,1.0,track,spotify:track:1qRA5BS78u3gME0loMl9AA,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3eskO5m0H4yiF64vRySBjr'}, 'href': 'https://api.spotify.com/v1/artists/3eskO5m0H4yiF64vRySBjr', 'id': '3eskO5m0H4yiF64vRySBjr', 'name': 'Buffalo Springfield', 'type': 'artist', 'uri': 'spotify:artist:3eskO5m0H4yiF64vRySBjr'}]",https://open.spotify.com/album/3PkdGRruLnJ9zCtANiDrpB,https://api.spotify.com/v1/albums/3PkdGRruLnJ9zCtANiDrpB,3PkdGRruLnJ9zCtANiDrpB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d231bd1716b71b6444e25f89', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d231bd1716b71b6444e25f89', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d231bd1716b71b6444e25f89', 'width': 64}]",Buffalo Springfield,1966-12-05,day,12.0,album,spotify:album:3PkdGRruLnJ9zCtANiDrpB,USEE10170607,https://open.spotify.com/track/1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7j9PMegEgVN1fNp8NZXNCI'}, 'href': 'https://api.spotify.com/v1/artists/7j9PMegEgVN1fNp8NZXNCI', 'id': '7j9PMegEgVN1fNp8NZXNCI', 'name': 'The Edgar Winter Group', 'type': 'artist', 'uri': 'spotify:artist:7j9PMegEgVN1fNp8NZXNCI'}]",1.0,187173.0,False,https://api.spotify.com/v1/tracks/4DhbiXEuV7JxSR0wuqetTa,4DhbiXEuV7JxSR0wuqetTa,False,True,Free Ride,60.0,https://p.scdn.co/mp3-preview/25e5c70576124535247f93aec2387017e978ff1c?cid=bdfb29e506ed42179883acd1a08cfa9d,4.0,track,spotify:track:4DhbiXEuV7JxSR0wuqetTa,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3UNrI3SG1l2ezKikxQ2zuk'}, 'href': 'https://api.spotify.com/v1/artists/3UNrI3SG1l2ezKikxQ2zuk', 'id': '3UNrI3SG1l2ezKikxQ2zuk', 'name': 'Edgar Winter', 'type': 'artist', 'uri': 'spotify:artist:3UNrI3SG1l2ezKikxQ2zuk'}]",https://open.spotify.com/album/4CNEJF5wYGqhOYEKq8ciu8,https://api.spotify.com/v1/albums/4CNEJF5wYGqhOYEKq8ciu8,4CNEJF5wYGqhOYEKq8ciu8,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27309a01850dfed5fdc478151b3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0209a01850dfed5fdc478151b3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485109a01850dfed5fdc478151b3', 'width': 64}]",They Only Come Out At Night,1972-11-30,day,10.0,album,spotify:album:4CNEJF5wYGqhOYEKq8ciu8,USSM17200422,https://open.spotify.com/track/4DhbiXEuV7JxSR0wuqetTa,Free Ride,Edgar Winter Group
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0lwRI7lvmlRY5DiA5Xa6wQ'}, 'href': 'https://api.spotify.com/v1/artists/0lwRI7lvmlRY5DiA5Xa6wQ', 'id': '0lwRI7lvmlRY5DiA5Xa6wQ', 'name': 'Lipps Inc.', 'type': 'artist', 'uri': 'spotify:artist:0lwRI7lvmlRY5DiA5Xa6wQ'}]",1.0,239253.0,True,https://api.spotify.com/v1/tracks/7723JnKU2R15Iv4T7OJrly,7723JnKU2R15Iv4T7OJrly,False,True,Funky Town,73.0,https://p.scdn.co/mp3-preview/7378227189ebb06cc3bf9fdc99bfc6490843de9d?cid=bdfb29e506ed42179883acd1a08cfa9d,8.0,track,spotify:track:7723JnKU2R15Iv4T7OJrly,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://open.spotify.com/album/3r4KvV3xbEN0VAHthWYnAE,https://api.spotify.com/v1/albums/3r4KvV3xbEN0VAHthWYnAE,3r4KvV3xbEN0VAHthWYnAE,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273432b122f90d8f23424448abe', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02432b122f90d8f23424448abe', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851432b122f90d8f23424448abe', 'width': 64}]",Paradas Continuas,2010-02-01,day,23.0,album,spotify:album:3r4KvV3xbEN0VAHthWYnAE,MX1900900138,https://open.spotify.com/track/7723JnKU2R15Iv4T7OJrly,Funky Town,Lipps Inc
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2ziB7fzrXBoh1HUPS6sVFn'}, 'href': 'https://api.spotify.com/v1/artists/2ziB7fzrXBoh1HUPS6sVFn', 'id': '2ziB7fzrXBoh1HUPS6sVFn', 'name': 'Audioslave', 'type': 'artist', 'uri': 'spotify:artist:2ziB7fzrXBoh1HUPS6sVFn'}]",1.0,279333.0,False,https://api.spotify.com/v1/tracks/33AxY0QUitvte6JV6B6uLE,33AxY0QUitvte6JV6B6uLE,False,True,Gasoline,60.0,https://p.scdn.co/mp3-preview/f4007e12c5151c7c4ed7177c173ddfbebe4274f7?cid=bdfb29e506ed42179883acd1a08cfa9d,3.0,track,spotify:track:33AxY0QUitvte6JV6B6uLE,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2ziB7fzrXBoh1HUPS6sVFn'}, 'href': 'https://api.spotify.com/v1/artists/2ziB7fzrXBoh1HUPS6sVFn', 'id': '2ziB7fzrXBoh1HUPS6sVFn', 'name': 'Audioslave', 'type': 'artist', 'uri': 'spotify:artist:2ziB7fzrXBoh1HUPS6sVFn'}]",https://open.spotify.com/album/78guAsers0klWl6RwzgDLd,https://api.spotify.com/v1/albums/78guAsers0klWl6RwzgDLd,78guAsers0klWl6RwzgDLd,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a7292b6863258e889b78d787', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a7292b6863258e889b78d787', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a7292b6863258e889b78d787', 'width': 64}]",Audioslave,2002-11-17,day,14.0,album,spotify:album:78guAsers0klWl6RwzgDLd,USSM10211593,https://open.spotify.com/track/33AxY0QUitvte6JV6B6uLE,Gasoline,Audioslave
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NdeV5rLm47xAvogXrYhJX'}, 'href': 'https://api.spotify.com/v1/artists/2NdeV5rLm47xAvogXrYhJX', 'id': '2NdeV5rLm47xAvogXrYhJX', 'name': 'Ciara', 'type': 'artist', 'uri': 'spotify:artist:2NdeV5rLm47xAvogXrYhJX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6vdMPayKk8YJxxeNP5oMCb'}, 'href': 'https://api.spotify.com/v1/artists/6vdMPayKk8YJxxeNP5oMCb', 'id': '6vdMPayKk8YJxxeNP5oMCb', 'name': 'Chamillionaire', 'type': 'artist', 'uri': 'spotify:artist:6vdMPayKk8YJxxeNP5oMCb'}]",1.0,261880.0,False,https://api.spotify.com/v1/tracks/3rKCDtV8UcF0RytSiXxypc,3rKCDtV8UcF0RytSiXxypc,False,True,Get Up (feat. Chamillionaire),59.0,https://p.scdn.co/mp3-preview/2c59e978a766baefcd00eb3ea1751b6484f3487c?cid=bdfb29e506ed42179883acd1a08cfa9d,12.0,track,spotify:track:3rKCDtV8UcF0RytSiXxypc,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NdeV5rLm47xAvogXrYhJX'}, 'href': 'https://api.spotify.com/v1/artists/2NdeV5rLm47xAvogXrYhJX', 'id': '2NdeV5rLm47xAvogXrYhJX', 'name': 'Ciara', 'type': 'artist', 'uri': 'spotify:artist:2NdeV5rLm47xAvogXrYhJX'}]",https://open.spotify.com/album/0hfJ35SzCkWesdUpLKXLto,https://api.spotify.com/v1/albums/0hfJ35SzCkWesdUpLKXLto,0hfJ35SzCkWesdUpLKXLto,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738136c2c2762cba40cb51f9aa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028136c2c2762cba40cb51f9aa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518136c2c2762cba40cb51f9aa', 'width': 64}]",The Evolution,2006,year,20.0,album,spotify:album:0hfJ35SzCkWesdUpLKXLto,USLF20600131,https://open.spotify.com/track/3rKCDtV8UcF0RytSiXxypc,Get Up,Ciara
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe'}, 'href': 'https://api.spotify.com/v1/artists/22bE4uQ6baNwSHPVcDxLCe', 'id': '22bE4uQ6baNwSHPVcDxLCe', 'name': 'The Rolling Stones', 'type': 'artist', 'uri': 'spotify:artist:22bE4uQ6baNwSHPVcDxLCe'}]",1.0,270773.0,False,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,6H3kDe7CGoWYBabAeVWGiD,False,True,Gimme Shelter,78.0,,1.0,track,spotify:track:6H3kDe7CGoWYBabAeVWGiD,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe'}, 'href': 'https://api.spotify.com/v1/artists/22bE4uQ6baNwSHPVcDxLCe', 'id': '22bE4uQ6baNwSHPVcDxLCe', 'name': 'The Rolling Stones', 'type': 'artist', 'uri': 'spotify:artist:22bE4uQ6baNwSHPVcDxLCe'}]",https://open.spotify.com/album/4l4u9e9jSbotSXNjYfOugy,https://api.spotify.com/v1/albums/4l4u9e9jSbotSXNjYfOugy,4l4u9e9jSbotSXNjYfOugy,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732af30c881bb23cfb82a8cf99', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022af30c881bb23cfb82a8cf99', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512af30c881bb23cfb82a8cf99', 'width': 64}]",Let It Bleed,1969-12-05,day,9.0,album,spotify:album:4l4u9e9jSbotSXNjYfOugy,USA176910020,https://open.spotify.com/track/6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,The Rolling Stones
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3i9hP422d2KMjaupTzBNVS'}, 'href': 'https://api.spotify.com/v1/artists/3i9hP422d2KMjaupTzBNVS', 'id': '3i9hP422d2KMjaupTzBNVS', 'name': 'The Spencer Davis Group', 'type': 'artist', 'uri': 'spotify:artist:3i9hP422d2KMjaupTzBNVS'}]",1.0,178840.0,False,https://api.spotify.com/v1/tracks/3qCHUm73I3o5F1mDEfibzo,3qCHUm73I3o5F1mDEfibzo,False,True,Gimme Some Lovin' - Single Mix,56.0,,1.0,track,spotify:track:3qCHUm73I3o5F1mDEfibzo,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3i9hP422d2KMjaupTzBNVS'}, 'href': 'https://api.spotify.com/v1/artists/3i9hP422d2KMjaupTzBNVS', 'id': '3i9hP422d2KMjaupTzBNVS', 'name': 'The Spencer Davis Group', 'type': 'artist', 'uri': 'spotify:artist:3i9hP422d2KMjaupTzBNVS'}]",https://open.spotify.com/album/5FuD0MXgLATEsV4lyBbAD0,https://api.spotify.com/v1/albums/5FuD0MXgLATEsV4lyBbAD0,5FuD0MXgLATEsV4lyBbAD0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273dbe342cb676e4630b72ef182', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02dbe342cb676e4630b72ef182', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851dbe342cb676e4630b72ef182', 'width': 64}]",Gimme Some Loving / Blues In F,1966-11-17,day,2.0,album,spotify:album:5FuD0MXgLATEsV4lyBbAD0,GBAAN6600008,https://open.spotify.com/track/3qCHUm73I3o5F1mDEfibzo,Gimme Some Lovin,Spencer Davis Group
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5LEUigTSXpwrtERRcSW1N4'}, 'href': 'https://api.spotify.com/v1/artists/5LEUigTSXpwrtERRcSW1N4', 'id': '5LEUigTSXpwrtERRcSW1N4', 'name': 'Urge Overkill', 'type': 'artist', 'uri': 'spotify:artist:5LEUigTSXpwrtERRcSW1N4'}]",1.0,189626.0,False,https://api.spotify.com/v1/tracks/5u6Woby9oKAF8LhhuxykH1,5u6Woby9oKAF8LhhuxykH1,False,True,"Girl, You'll Be a Woman Soon",66.0,https://p.scdn.co/mp3-preview/e74d866d56bb923587fc04637888abacde8130c8?cid=bdfb29e506ed42179883acd1a08cfa9d,1.0,track,spotify:track:5u6Woby9oKAF8LhhuxykH1,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5LEUigTSXpwrtERRcSW1N4'}, 'href': 'https://api.spotify.com/v1/artists/5LEUigTSXpwrtERRcSW1N4', 'id': '5LEUigTSXpwrtERRcSW1N4', 'name': 'Urge Overkill', 'type': 'artist', 'uri': 'spotify:artist:5LEUigTSXpwrtERRcSW1N4'}]",https://open.spotify.com/album/7rtF6RdFTI13m1Lvv2jInv,https://api.spotify.com/v1/albums/7rtF6RdFTI13m1Lvv2jInv,7rtF6RdFTI13m1Lvv2jInv,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735068188c5cb4ca0ef319191f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025068188c5cb4ca0ef319191f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515068188c5cb4ca0ef319191f', 'width': 64}]",Stull,1992-06-10,day,6.0,album,spotify:album:7rtF6RdFTI13m1Lvv2jInv,USTG39208601,https://open.spotify.com/track/5u6Woby9oKAF8LhhuxykH1,"Girl, You'll Be A Woman Soon",Urge Overkill
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz'}, 'href': 'https://api.spotify.com/v1/artists/6XyY86QOPPrYVGvF9ch6wz', 'id': '6XyY86QOPPrYVGvF9ch6wz', 'name': 'Linkin Park', 'type': 'artist', 'uri': 'spotify:artist:6XyY86QOPPrYVGvF9ch6wz'}]",1.0,189293.0,True,https://api.spotify.com/v1/tracks/1fLlRApgzxWweF1JTf8yM5,1fLlRApgzxWweF1JTf8yM5,False,True,Given Up,69.0,https://p.scdn.co/mp3-preview/ab38812ac47dbfe4d4d70abc375311bd8a2511a6?cid=bdfb29e506ed42179883acd1a08cfa9d,2.0,track,spotify:track:1fLlRApgzxWweF1JTf8yM5,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz'}, 'href': 'https://api.spotify.com/v1/artists/6XyY86QOPPrYVGvF9ch6wz', 'id': '6XyY86QOPPrYVGvF9ch6wz', 'name': 'Linkin Park', 'type': 'artist', 'uri': 'spotify:artist:6XyY86QOPPrYVGvF9ch6wz'}]",https://open.spotify.com/album/2tlTBLz2w52rpGCLBGyGw6,https://api.spotify.com/v1/albums/2tlTBLz2w52rpGCLBGyGw6,2tlTBLz2w52rpGCLBGyGw6,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27346e207de66ba06422897f769', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0246e207de66ba06422897f769', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485146e207de66ba06422897f769', 'width': 64}]",Minutes to Midnight,2007-05-14,day,12.0,album,spotify:album:2tlTBLz2w52rpGCLBGyGw6,USWB10701211,https://open.spotify.com/track/1fLlRApgzxWweF1JTf8yM5,Given Up,Linkin Park
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x'}, 'href': 'https://api.spotify.com/v1/artists/6kACVPfCOnqzgfEF5ryl0x', 'id': '6kACVPfCOnqzgfEF5ryl0x', 'name': 'Johnny Cash', 'type': 'artist', 'uri': 'spotify:artist:6kACVPfCOnqzgfEF5ryl0x'}]",1.0,158573.0,False,https://api.spotify.com/v1/tracks/6RFkVsPmrM4pzlDkFswwJl,6RFkVsPmrM4pzlDkFswwJl,False,True,God's Gonna Cut You Down,66.0,,2.0,track,spotify:track:6RFkVsPmrM4pzlDkFswwJl,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x'}, 'href': 'https://api.spotify.com/v1/artists/6kACVPfCOnqzgfEF5ryl0x', 'id': '6kACVPfCOnqzgfEF5ryl0x', 'name': 'Johnny Cash', 'type': 'artist', 'uri': 'spotify:artist:6kACVPfCOnqzgfEF5ryl0x'}]",https://open.spotify.com/album/40ObOkEaQKVmcJ6k1W2xMg,https://api.spotify.com/v1/albums/40ObOkEaQKVmcJ6k1W2xMg,40ObOkEaQKVmcJ6k1W2xMg,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bed30c3640a8c8929d65ed3f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bed30c3640a8c8929d65ed3f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bed30c3640a8c8929d65ed3f', 'width': 64}]",American V: A Hundred Highways,2006-01-01,day,12.0,album,spotify:album:40ObOkEaQKVmcJ6k1W2xMg,USUM70603342,https://open.spotify.com/track/6RFkVsPmrM4pzlDkFswwJl,God's Gonna Cut You Down,Johnny Cash
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0jnsk9HBra6NMjO2oANoPY'}, 'href': 'https://api.spotify.com/v1/artists/0jnsk9HBra6NMjO2oANoPY', 'id': '0jnsk9HBra6NMjO2oANoPY', 'name': 'Flo Rida', 'type': 'artist', 'uri': 'spotify:artist:0jnsk9HBra6NMjO2oANoPY'}]",1.0,248133.0,False,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,2LEF1A8DOZ9wRYikWgVlZ8,False,True,Good Feeling,77.0,https://p.scdn.co/mp3-preview/9b7c873ffd4d9893608532492679e0dfca0229f9?cid=bdfb29e506ed42179883acd1a08cfa9d,4.0,track,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0jnsk9HBra6NMjO2oANoPY'}, 'href': 'https://api.spotify.com/v1/artists/0jnsk9HBra6NMjO2oANoPY', 'id': '0jnsk9HBra6NMjO2oANoPY', 'name': 'Flo Rida', 'type': 'artist', 'uri': 'spotify:artist:0jnsk9HBra6NMjO2oANoPY'}]",https://open.spotify.com/album/7eLwoxxWs6lfkVYJGkGNbk,https://api.spotify.com/v1/albums/7eLwoxxWs6lfkVYJGkGNbk,7eLwoxxWs6lfkVYJGkGNbk,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273871d85943145dde548f4ae09', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02871d85943145dde548f4ae09', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851871d85943145dde548f4ae09', 'width': 64}]",Wild Ones,2012-06-22,day,10.0,album,spotify:album:7eLwoxxWs6lfkVYJGkGNbk,USAT21101961,https://open.spotify.com/track/2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5RcJDMYwS4w1XJkNiR4LvM'}, 'href': 'https://api.spotify.com/v1/artists/5RcJDMYwS4w1XJkNiR4LvM', 'id': '5RcJDMYwS4w1XJkNiR4LvM', 'name': 'Immediate', 'type': 'artist', 'uri': 'spotify:artist:5RcJDMYwS4w1XJkNiR4LvM'}]",1.0,79800.0,False,https://api.spotify.com/v1/tracks/5XrFHdbrrADd0LKwp1UsJO,5XrFHdbrrADd0LKwp1UsJO,False,True,Grail Seeker,1.0,https://p.scdn.co/mp3-preview/98a76ea0fb181840b55d098c073308ef1f4d467f?cid=bdfb29e506ed42179883acd1a08cfa9d,6.0,track,spotify:track:5XrFHdbrrADd0LKwp1UsJO,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5RcJDMYwS4w1XJkNiR4LvM'}, 'href': 'https://api.spotify.com/v1/artists/5RcJDMYwS4w1XJkNiR4LvM', 'id': '5RcJDMYwS4w1XJkNiR4LvM', 'name': 'Immediate', 'type': 'artist', 'uri': 'spotify:artist:5RcJDMYwS4w1XJkNiR4LvM'}]",https://open.spotify.com/album/2rwRUSwCz5gYDUpNmsGlQI,https://api.spotify.com/v1/albums/2rwRUSwCz5gYDUpNmsGlQI,2rwRUSwCz5gYDUpNmsGlQI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733e2ef0345a9223710cb86439', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023e2ef0345a9223710cb86439', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513e2ef0345a9223710cb86439', 'width': 64}]",Brave New Worlds,2018-07-09,day,12.0,album,spotify:album:2rwRUSwCz5gYDUpNmsGlQI,QMSTJ1507556,https://open.spotify.com/track/5XrFHdbrrADd0LKwp1UsJO,Grail Seeker,Immediate Music
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5F4ObszoeVebqtc0B3XqJa'}, 'href': 'https://api.spotify.com/v1/artists/5F4ObszoeVebqtc0B3XqJa', 'id': '5F4ObszoeVebqtc0B3XqJa', 'name': 'Audiomachine', 'type': 'artist', 'uri': 'spotify:artist:5F4ObszoeVebqtc0B3XqJa'}]",1.0,128413.0,False,https://api.spotify.com/v1/tracks/4MUN6PQPplQDajjx7NCcdr,4MUN6PQPplQDajjx7NCcdr,False,True,Guardians At the Gate,60.0,https://p.scdn.co/mp3-preview/6a3d7653716094e7303830495c260abdfbb3e294?cid=bdfb29e506ed42179883acd1a08cfa9d,1.0,track,spotify:track:4MUN6PQPplQDajjx7NCcdr,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5F4ObszoeVebqtc0B3XqJa'}, 'href': 'https://api.spotify.com/v1/artists/5F4ObszoeVebqtc0B3XqJa', 'id': '5F4ObszoeVebqtc0B3XqJa', 'name': 'Audiomachine', 'type': 'artist', 'uri': 'spotify:artist:5F4ObszoeVebqtc0B3XqJa'}]",https://open.spotify.com/album/2reQVSlAob2ZP8T4Oa7AsR,https://api.spotify.com/v1/albums/2reQVSlAob2ZP8T4Oa7AsR,2reQVSlAob2ZP8T4Oa7AsR,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b2e5eb4dfb5d1cb7c90526b9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b2e5eb4dfb5d1cb7c90526b9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b2e5eb4dfb5d1cb7c90526b9', 'width': 64}]",Chronicles,2012-03-23,day,28.0,album,spotify:album:2reQVSlAob2ZP8T4Oa7AsR,uscgj1241636,https://open.spotify.com/track/4MUN6PQPplQDajjx7NCcdr,Guardians at the Gate,Audiomachine
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/01WjpKiWVNurV5hjIadB8C'}, 'href': 'https://api.spotify.com/v1/artists/01WjpKiWVNurV5hjIadB8C', 'id': '01WjpKiWVNurV5hjIadB8C', 'name': 'Filter', 'type': 'artist', 'uri': 'spotify:artist:01WjpKiWVNurV5hjIadB8C'}]",1.0,183626.0,False,https://api.spotify.com/v1/tracks/0qhp4B7Fcjza5ic1HUP9fU,0qhp4B7Fcjza5ic1HUP9fU,False,True,Happy Together,42.0,https://p.scdn.co/mp3-preview/897a8afce29bd1af06e2eeefce196c2382345c04?cid=bdfb29e506ed42179883acd1a08cfa9d,13.0,track,spotify:track:0qhp4B7Fcjza5ic1HUP9fU,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://open.spotify.com/album/2hhdHwo6yYVvH2yQNATh3l,https://api.spotify.com/v1/albums/2hhdHwo6yYVvH2yQNATh3l,2hhdHwo6yYVvH2yQNATh3l,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731df4fb5949915e6eae954e10', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021df4fb5949915e6eae954e10', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511df4fb5949915e6eae954e10', 'width': 64}]",The Stepfather (Original Motion Picture Soundtrack),2009,year,13.0,album,spotify:album:2hhdHwo6yYVvH2yQNATh3l,USLS50810913,https://open.spotify.com/track/0qhp4B7Fcjza5ic1HUP9fU,Happy Together,Filter
