,album_type,artists,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri,external_urls.spotify,movieid
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/71jzN72g8qWMCMkWC5p1Z0'}, 'href': 'https://api.spotify.com/v1/artists/71jzN72g8qWMCMkWC5p1Z0', 'id': '71jzN72g8qWMCMkWC5p1Z0', 'name': 'Alexandre Desplat', 'type': 'artist', 'uri': 'spotify:artist:71jzN72g8qWMCMkWC5p1Z0'}]",https://api.spotify.com/v1/albums/0uuZrEIgmnp4tQ3VkNLXAc,0uuZrEIgmnp4tQ3VkNLXAc,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d4aa5cdd36fe909c67d795b8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d4aa5cdd36fe909c67d795b8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d4aa5cdd36fe909c67d795b8', 'width': 64}]",Unbroken (Original Motion Picture Soundtrack),2014-12-12,day,24.0,album,spotify:album:0uuZrEIgmnp4tQ3VkNLXAc,https://open.spotify.com/album/0uuZrEIgmnp4tQ3VkNLXAc,tt1809398
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7EDDArVp3EXwuDx8HUQrTo'}, 'href': 'https://api.spotify.com/v1/artists/7EDDArVp3EXwuDx8HUQrTo', 'id': '7EDDArVp3EXwuDx8HUQrTo', 'name': 'Brandon Roberts', 'type': 'artist', 'uri': 'spotify:artist:7EDDArVp3EXwuDx8HUQrTo'}]",https://api.spotify.com/v1/albums/2AtuIjxyO2kErsdQA1COJw,2AtuIjxyO2kErsdQA1COJw,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f3e620372fef57a61bbf3c1e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f3e620372fef57a61bbf3c1e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f3e620372fef57a61bbf3c1e', 'width': 64}]",Unbroken: Path to Redemption (Original Motion Picture Soundtrack),2018-09-14,day,20.0,album,spotify:album:2AtuIjxyO2kErsdQA1COJw,https://open.spotify.com/album/2AtuIjxyO2kErsdQA1COJw,tt7339792
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/4tedCRHFkPOlzi6HR54tqd,4tedCRHFkPOlzi6HR54tqd,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a9159d7cda72abe42135ceea', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a9159d7cda72abe42135ceea', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a9159d7cda72abe42135ceea', 'width': 64}]",Uncle Drew (Original Motion Picture Soundtrack),2018-06-15,day,16.0,album,spotify:album:4tedCRHFkPOlzi6HR54tqd,https://open.spotify.com/album/4tedCRHFkPOlzi6HR54tqd,tt7334528
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/13PoSkMaBxmC6EeAu2oBhH'}, 'href': 'https://api.spotify.com/v1/artists/13PoSkMaBxmC6EeAu2oBhH', 'id': '13PoSkMaBxmC6EeAu2oBhH', 'name': 'Daniel Lopatin', 'type': 'artist', 'uri': 'spotify:artist:13PoSkMaBxmC6EeAu2oBhH'}]",https://api.spotify.com/v1/albums/3pvGQtSsi9LGcPIZ7plWYe,3pvGQtSsi9LGcPIZ7plWYe,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ed7fd07c566f55b05ae23217', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ed7fd07c566f55b05ae23217', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ed7fd07c566f55b05ae23217', 'width': 64}]",Uncut Gems - Original Motion Picture Soundtrack,2019-12-13,day,17.0,album,spotify:album:3pvGQtSsi9LGcPIZ7plWYe,https://open.spotify.com/album/3pvGQtSsi9LGcPIZ7plWYe,tt5727208
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7yAPsqNhqqsTGsuOSZJg0i'}, 'href': 'https://api.spotify.com/v1/artists/7yAPsqNhqqsTGsuOSZJg0i', 'id': '7yAPsqNhqqsTGsuOSZJg0i', 'name': 'Marco Beltrami', 'type': 'artist', 'uri': 'spotify:artist:7yAPsqNhqqsTGsuOSZJg0i'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7EDDArVp3EXwuDx8HUQrTo'}, 'href': 'https://api.spotify.com/v1/artists/7EDDArVp3EXwuDx8HUQrTo', 'id': '7EDDArVp3EXwuDx8HUQrTo', 'name': 'Brandon Roberts', 'type': 'artist', 'uri': 'spotify:artist:7EDDArVp3EXwuDx8HUQrTo'}]",https://api.spotify.com/v1/albums/1cD7VLhsbrt6q9DoJlvjom,1cD7VLhsbrt6q9DoJlvjom,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273075cf1edcbc451a0a1fa384e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02075cf1edcbc451a0a1fa384e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851075cf1edcbc451a0a1fa384e', 'width': 64}]",Underwater (Original Motion Picture Soundtrack),2020-01-10,day,20.0,album,spotify:album:1cD7VLhsbrt6q9DoJlvjom,https://open.spotify.com/album/1cD7VLhsbrt6q9DoJlvjom,tt5774060
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/5uVSabVGl5CMXwuGJ764cl,5uVSabVGl5CMXwuGJ764cl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27351870e19e9070588b8b6e930', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0251870e19e9070588b8b6e930', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485151870e19e9070588b8b6e930', 'width': 64}]",Underworld Awakening (Original Motion Picture Soundtrack),2012-01-17,day,17.0,album,spotify:album:5uVSabVGl5CMXwuGJ764cl,https://open.spotify.com/album/5uVSabVGl5CMXwuGJ764cl,tt1496025
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/2BB4noOvx04O5NSiIsSCcc,2BB4noOvx04O5NSiIsSCcc,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273292e396e3d4c3ab3b160a992', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02292e396e3d4c3ab3b160a992', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851292e396e3d4c3ab3b160a992', 'width': 64}]",Undiscovered (Soundtrack from the Motion Picture),2005,year,15.0,album,spotify:album:2BB4noOvx04O5NSiIsSCcc,https://open.spotify.com/album/2BB4noOvx04O5NSiIsSCcc,tt0434424
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/2ikrU92EbTsVR5v6mw2bHV,2ikrU92EbTsVR5v6mw2bHV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a7c94877215213520eddf00a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a7c94877215213520eddf00a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a7c94877215213520eddf00a', 'width': 64}]",Undisputed (Original Motion Picture Soundtrack),2002-08-20,day,21.0,album,spotify:album:2ikrU92EbTsVR5v6mw2bHV,https://open.spotify.com/album/2ikrU92EbTsVR5v6mw2bHV,tt0281322
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/2peCma1vsFsEimlJEi8kGZ,2peCma1vsFsEimlJEi8kGZ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273dff43dcd7be975c000865930', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02dff43dcd7be975c000865930', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851dff43dcd7be975c000865930', 'width': 64}]",Unfinished Business (Original Motion Picture Soundtrack),2015-03-03,day,17.0,album,spotify:album:2peCma1vsFsEimlJEi8kGZ,https://open.spotify.com/album/2peCma1vsFsEimlJEi8kGZ,tt2358925
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/574GaJ6fESbIpMNPvL61Af'}, 'href': 'https://api.spotify.com/v1/artists/574GaJ6fESbIpMNPvL61Af', 'id': '574GaJ6fESbIpMNPvL61Af', 'name': 'Lennie Niehaus', 'type': 'artist', 'uri': 'spotify:artist:574GaJ6fESbIpMNPvL61Af'}]",https://api.spotify.com/v1/albums/6ae3Z1g2G35RSOFkHL3SBt,6ae3Z1g2G35RSOFkHL3SBt,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d23ee05e1a08e00b3b78c563', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d23ee05e1a08e00b3b78c563', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d23ee05e1a08e00b3b78c563', 'width': 64}]",Unforgiven (Original Motion Picture Soundtrack),1992-01-01,day,24.0,album,spotify:album:6ae3Z1g2G35RSOFkHL3SBt,https://open.spotify.com/album/6ae3Z1g2G35RSOFkHL3SBt,tt0105695
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6uhyakkTnWoxbEKn9pIc6V'}, 'href': 'https://api.spotify.com/v1/artists/6uhyakkTnWoxbEKn9pIc6V', 'id': '6uhyakkTnWoxbEKn9pIc6V', 'name': 'John Ottman', 'type': 'artist', 'uri': 'spotify:artist:6uhyakkTnWoxbEKn9pIc6V'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/02byKbTE2ZyrjUjT6uiTc0'}, 'href': 'https://api.spotify.com/v1/artists/02byKbTE2ZyrjUjT6uiTc0', 'id': '02byKbTE2ZyrjUjT6uiTc0', 'name': 'Alexander Rudd', 'type': 'artist', 'uri': 'spotify:artist:02byKbTE2ZyrjUjT6uiTc0'}]",https://api.spotify.com/v1/albums/3uTpgrNXDacyBgtnN0edw5,3uTpgrNXDacyBgtnN0edw5,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273185696065633a3866cb5e205', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02185696065633a3866cb5e205', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851185696065633a3866cb5e205', 'width': 64}]",Unknown (Original Motion Picture Soundtrack),2011,year,16.0,album,spotify:album:3uTpgrNXDacyBgtnN0edw5,https://open.spotify.com/album/3uTpgrNXDacyBgtnN0edw5,tt1401152
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vGDqznIIURg6ZYltNu8AQ'}, 'href': 'https://api.spotify.com/v1/artists/6vGDqznIIURg6ZYltNu8AQ', 'id': '6vGDqznIIURg6ZYltNu8AQ', 'name': 'Marc Russo', 'type': 'artist', 'uri': 'spotify:artist:6vGDqznIIURg6ZYltNu8AQ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1gsT5GesFZ2qkDkgPxMUA1'}, 'href': 'https://api.spotify.com/v1/artists/1gsT5GesFZ2qkDkgPxMUA1', 'id': '1gsT5GesFZ2qkDkgPxMUA1', 'name': 'EA Games Soundtrack', 'type': 'artist', 'uri': 'spotify:artist:1gsT5GesFZ2qkDkgPxMUA1'}]",https://api.spotify.com/v1/albums/3ZKYnl1Dj9wJhZnI3DEsfA,3ZKYnl1Dj9wJhZnI3DEsfA,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27375e1b6427ddaea54decd9d66', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0275e1b6427ddaea54decd9d66', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485175e1b6427ddaea54decd9d66', 'width': 64}]",The Sims: Unleashed (Original Soundtrack),2006-12-19,day,10.0,album,spotify:album:3ZKYnl1Dj9wJhZnI3DEsfA,https://open.spotify.com/album/3ZKYnl1Dj9wJhZnI3DEsfA,tt0342258
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/440taSUZsRGVWi7DeVaHIy'}, 'href': 'https://api.spotify.com/v1/artists/440taSUZsRGVWi7DeVaHIy', 'id': '440taSUZsRGVWi7DeVaHIy', 'name': 'Christopher Young', 'type': 'artist', 'uri': 'spotify:artist:440taSUZsRGVWi7DeVaHIy'}]",https://api.spotify.com/v1/albums/0EQtyNVSbgHnYmobuy6vsn,0EQtyNVSbgHnYmobuy6vsn,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27364a4ed757a1b7903035667b6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0264a4ed757a1b7903035667b6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485164a4ed757a1b7903035667b6', 'width': 64}]",Untraceable (Original Motion Picture Soundtrack),2008,year,11.0,album,spotify:album:0EQtyNVSbgHnYmobuy6vsn,https://open.spotify.com/album/0EQtyNVSbgHnYmobuy6vsn,tt0880578
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4kLvhMAuCloLxoP1aVM7Lr'}, 'href': 'https://api.spotify.com/v1/artists/4kLvhMAuCloLxoP1aVM7Lr', 'id': '4kLvhMAuCloLxoP1aVM7Lr', 'name': 'Michael Giacchino', 'type': 'artist', 'uri': 'spotify:artist:4kLvhMAuCloLxoP1aVM7Lr'}]",https://api.spotify.com/v1/albums/5yN2LiMaA7nEXT35GW4hNu,5yN2LiMaA7nEXT35GW4hNu,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733a609870fc2c2db46144d56f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023a609870fc2c2db46144d56f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513a609870fc2c2db46144d56f', 'width': 64}]",Up (Original Motion Picture Soundtrack),2009-01-01,day,26.0,album,spotify:album:5yN2LiMaA7nEXT35GW4hNu,https://open.spotify.com/album/5yN2LiMaA7nEXT35GW4hNu,tt1049413
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1c7MHVInkrh6CDVbuQTUU4'}, 'href': 'https://api.spotify.com/v1/artists/1c7MHVInkrh6CDVbuQTUU4', 'id': '1c7MHVInkrh6CDVbuQTUU4', 'name': 'Jed Palmer', 'type': 'artist', 'uri': 'spotify:artist:1c7MHVInkrh6CDVbuQTUU4'}]",https://api.spotify.com/v1/albums/7n9Zgt4yy0UPaoeI6yH9gg,7n9Zgt4yy0UPaoeI6yH9gg,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e6aeaa7c7ee15eddf998511d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e6aeaa7c7ee15eddf998511d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e6aeaa7c7ee15eddf998511d', 'width': 64}]",Upgrade (Original Motion Picture Soundtrack),2018-06-01,day,14.0,album,spotify:album:7n9Zgt4yy0UPaoeI6yH9gg,https://open.spotify.com/album/7n9Zgt4yy0UPaoeI6yH9gg,tt6499752
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6uhyakkTnWoxbEKn9pIc6V'}, 'href': 'https://api.spotify.com/v1/artists/6uhyakkTnWoxbEKn9pIc6V', 'id': '6uhyakkTnWoxbEKn9pIc6V', 'name': 'John Ottman', 'type': 'artist', 'uri': 'spotify:artist:6uhyakkTnWoxbEKn9pIc6V'}]",https://api.spotify.com/v1/albums/0V7IAV7q464fKwwFvQGzaT,0V7IAV7q464fKwwFvQGzaT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733d449eb6f514a881ac2bd59d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023d449eb6f514a881ac2bd59d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513d449eb6f514a881ac2bd59d', 'width': 64}]",Urban Legends: Final Cut (Original Motion Picture Soundtrack),2000-01-01,day,25.0,album,spotify:album:0V7IAV7q464fKwwFvQGzaT,https://open.spotify.com/album/0V7IAV7q464fKwwFvQGzaT,tt0192731
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4W3fa7tiXGVXl3KilbACqt'}, 'href': 'https://api.spotify.com/v1/artists/4W3fa7tiXGVXl3KilbACqt', 'id': '4W3fa7tiXGVXl3KilbACqt', 'name': 'Gustavo Santaolalla', 'type': 'artist', 'uri': 'spotify:artist:4W3fa7tiXGVXl3KilbACqt'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3HLApxqtvULlffnRnW88O8'}, 'href': 'https://api.spotify.com/v1/artists/3HLApxqtvULlffnRnW88O8', 'id': '3HLApxqtvULlffnRnW88O8', 'name': 'Mac Quayle', 'type': 'artist', 'uri': 'spotify:artist:3HLApxqtvULlffnRnW88O8'}]",https://api.spotify.com/v1/albums/0tNUmClLcWptIcnoCXpPUC,0tNUmClLcWptIcnoCXpPUC,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736582b0de8c4acde5f02f4f51', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026582b0de8c4acde5f02f4f51', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516582b0de8c4acde5f02f4f51', 'width': 64}]",The Last of Us Part II (Original Soundtrack),2020-06-19,day,28.0,album,spotify:album:0tNUmClLcWptIcnoCXpPUC,https://open.spotify.com/album/0tNUmClLcWptIcnoCXpPUC,tt6857112
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5QlxpEUw7Ixg0XpnBind2t'}, 'href': 'https://api.spotify.com/v1/artists/5QlxpEUw7Ixg0XpnBind2t', 'id': '5QlxpEUw7Ixg0XpnBind2t', 'name': 'Cupid and the Romantics', 'type': 'artist', 'uri': 'spotify:artist:5QlxpEUw7Ixg0XpnBind2t'}]",https://api.spotify.com/v1/albums/3SNwOI2UqheMjA9gPcttGJ,3SNwOI2UqheMjA9gPcttGJ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27362d6f664f2bb2078865fa60a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0262d6f664f2bb2078865fa60a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485162d6f664f2bb2078865fa60a', 'width': 64}]",Valentine's Day Party Soundtrack,2010-01-26,day,10.0,album,spotify:album:3SNwOI2UqheMjA9gPcttGJ,https://open.spotify.com/album/3SNwOI2UqheMjA9gPcttGJ,tt0817230
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6uhyakkTnWoxbEKn9pIc6V'}, 'href': 'https://api.spotify.com/v1/artists/6uhyakkTnWoxbEKn9pIc6V', 'id': '6uhyakkTnWoxbEKn9pIc6V', 'name': 'John Ottman', 'type': 'artist', 'uri': 'spotify:artist:6uhyakkTnWoxbEKn9pIc6V'}]",https://api.spotify.com/v1/albums/5gPpHgZuJXSTKqd7vZpQzi,5gPpHgZuJXSTKqd7vZpQzi,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273eedba27dee588922695066d5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02eedba27dee588922695066d5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851eedba27dee588922695066d5', 'width': 64}]",Valkyrie (Original Motion Picture Soundtrack),2008-01-01,day,18.0,album,spotify:album:5gPpHgZuJXSTKqd7vZpQzi,https://open.spotify.com/album/5gPpHgZuJXSTKqd7vZpQzi,tt0985699
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/4o30rvKaQiTxG8kqEmzM8x,4o30rvKaQiTxG8kqEmzM8x,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738860d8a649755dbe2a50e7b7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028860d8a649755dbe2a50e7b7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518860d8a649755dbe2a50e7b7', 'width': 64}]",Vampires Suck (Original Motion Picture Soundtrack),2010,year,16.0,album,spotify:album:4o30rvKaQiTxG8kqEmzM8x,https://open.spotify.com/album/4o30rvKaQiTxG8kqEmzM8x,tt1666186
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Xk15jHKly4c3AhPr5vjoA'}, 'href': 'https://api.spotify.com/v1/artists/0Xk15jHKly4c3AhPr5vjoA', 'id': '0Xk15jHKly4c3AhPr5vjoA', 'name': 'Alan Silvestri', 'type': 'artist', 'uri': 'spotify:artist:0Xk15jHKly4c3AhPr5vjoA'}]",https://api.spotify.com/v1/albums/4VckGtju6IjUW2SbRl4FTb,4VckGtju6IjUW2SbRl4FTb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273855585f99acccf98afba7aba', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02855585f99acccf98afba7aba', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851855585f99acccf98afba7aba', 'width': 64}]",Van Helsing (Original Motion Picture Soundtrack),2004-05-04,day,12.0,album,spotify:album:4VckGtju6IjUW2SbRl4FTb,https://open.spotify.com/album/4VckGtju6IjUW2SbRl4FTb,tt0338526
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/24eDfi2MSYo3A87hCcgpIL'}, 'href': 'https://api.spotify.com/v1/artists/24eDfi2MSYo3A87hCcgpIL', 'id': '24eDfi2MSYo3A87hCcgpIL', 'name': 'Ludwig Goransson', 'type': 'artist', 'uri': 'spotify:artist:24eDfi2MSYo3A87hCcgpIL'}]",https://api.spotify.com/v1/albums/1NQw8LapSza8RPYivrwGLM,1NQw8LapSza8RPYivrwGLM,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b41ca0d1c962810689140556', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b41ca0d1c962810689140556', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b41ca0d1c962810689140556', 'width': 64}]",Venom (Original Motion Picture Soundtrack),2018-10-05,day,18.0,album,spotify:album:1NQw8LapSza8RPYivrwGLM,https://open.spotify.com/album/1NQw8LapSza8RPYivrwGLM,tt1270797
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7hEZShGvSBCHoIp4aTz5YT'}, 'href': 'https://api.spotify.com/v1/artists/7hEZShGvSBCHoIp4aTz5YT', 'id': '7hEZShGvSBCHoIp4aTz5YT', 'name': 'Joseph Stephens', 'type': 'artist', 'uri': 'spotify:artist:7hEZShGvSBCHoIp4aTz5YT'}]",https://api.spotify.com/v1/albums/6NYqXuT83AsDvFzNU3Nrmm,6NYqXuT83AsDvFzNU3Nrmm,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732e9683b49b59c8d44bd11c19', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022e9683b49b59c8d44bd11c19', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512e9683b49b59c8d44bd11c19', 'width': 64}]",Vice Principals (Seasons 1 & 2 Original Soundtrack),2020-09-29,day,64.0,album,spotify:album:6NYqXuT83AsDvFzNU3Nrmm,https://open.spotify.com/album/6NYqXuT83AsDvFzNU3Nrmm,tt6266538
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/0vAlihPeKjQZ4NMJHHwiXY,0vAlihPeKjQZ4NMJHHwiXY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731353a8d4b2581bda5c5e712c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021353a8d4b2581bda5c5e712c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511353a8d4b2581bda5c5e712c', 'width': 64}]",Vicky Cristina Barcelona (Original Motion Picture Soundtrack),2008-08-12,day,11.0,album,spotify:album:0vAlihPeKjQZ4NMJHHwiXY,https://open.spotify.com/album/0vAlihPeKjQZ4NMJHHwiXY,tt0497465
