imdb_id,id,title,original_title,budget,revenue,genres,imdb_id,original_language,overview,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,popularity,vote_average,vote_count,production_companies_number,production_countries_number,spoken_languages_number
tt0109579,10531,Death and the Maiden,Death and the Maiden,0,0,Drama|Thriller|Mystery,tt0109579,en,A political activist is convinced that her guest is a man who once tortured her for the government.,Fine Line Features|Channel Four Films|Capitol Films|Les Films de l'Astre|Canal+|TF1 Films Production|Flach Film,United States of America|France|United Kingdom,1994-05-04,103.0,English,Released,Prepare yourself for the moment of truth.,8.666,7.1,265,7,3,1
tt0110027,8011,Highlander III: The Sorcerer,Highlander III: The Sorcerer,26000000,36800000,Fantasy|Action,tt0110027,en,"Starts off in the 15th century, with Connor McLeod training with another immortal swordsman, the Japanese sorcerer Nakano. When an evil immortal named Kane kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",Trans-Film|Fallingcloud|Initial Groupe|Lumière Pictures|Highlander Productions Limited|Miramax,Canada|France|United Kingdom,1994-11-29,99.0,English,Released,"Throughout time they have hunted each other fulfilling the prophecy, that there can be only one.",14.67,4.7,291,6,3,1
tt0112571,9382,Boys on the Side,Boys on the Side,21000000,23450000,Comedy|Drama,tt0112571,en,"After breaking up with her girlfriend, a nightclub singer, Jane, answers a personal ad from Robin, a real estate agent with AIDS, seeking a cross-country travel partner. On their journey from New York City to Los Angeles, the two stop by Pittsburgh to pick up Robin's friend Holly, who is trying to escape an abusive relationship. With three distinct personalities, the women must overcome their differences to help one another.",Regency Enterprises|Alcor Films|Hera Productions|New Regency Pictures|Canal+,France|United States of America,1995-02-03,115.0,English,Released,"A motion picture that celebrates the art of survival, the gift of laughter and the miracle of friendship.",9.423,6.3,130,5,2,1
tt0113409,2654,In the Mouth of Madness,In the Mouth of Madness,8000000,8946600,Horror|Mystery|Thriller,tt0113409,en,An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.,New Line Cinema,United States of America,1994-06-18,95.0,English,Released,Lived Any Good Books Lately?,12.579,7.2,956,1,1,1
tt0110189,18713,The Jerky Boys,The Jerky Boys,0,0,Comedy|Crime,tt0110189,en,"When two unemployed telephone pranksters decide to use their vocal ""talents"" to impersonate a Chicago mob boss and curry favor with organized crime in New York, the trouble begins. It isn't long before Johnny and Kamal (the ""Jerky Boys"" of crank call fame) are wanted by the local mafia, the police, and their neighbor.",Caravan Pictures|Touchstone Pictures,United States of America,1995-02-03,82.0,English,Released,,4.677,4.8,20,2,1,1
tt0111112,14334,The Secret of Roan Inish,The Secret of Roan Inish,0,0,Drama|Family|Fantasy,tt0111112,en,"10-year-old Fiona is sent to live with her grandparents in a small fishing village in Donegal, Ireland. She soon learns the local legend that an ancestor of hers married a Selkie - a seal who can turn into a human. Years earlier, her baby brother was washed out to sea and never seen again, so when Fiona spies a naked little boy on the abandoned Isle of Roan Inish, she is compelled to investigate..",Jones Entertainment Group|Skerry Productions,Ireland|United States of America,1994-05-14,97.0,English|Irish,Released,Between land and sea there is a place where myths are real.,5.22,6.6,45,2,2,2
tt0114214,12106,The Quick and the Dead,The Quick and the Dead,32000000,18636537,Western,tt0114214,en,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",TriStar Pictures,Japan|United States of America,1995-02-09,107.0,English,Released,Think you are quick enough?,14.213,6.4,1082,1,2,1
tt0113501,9061,Just Cause,Just Cause,0,0,Action|Drama|Mystery|Thriller,tt0113501,en,A Harvard professor is lured back into the courtroom after twenty-five years to take the case of a young black man condemned to death for the horrific murder of a child.,Lee Rich Productions|Fountainbridge Films|Warner Bros. Pictures,United States of America,1995-02-17,102.0,English,Released,Buried deep in the Florida Everglades is a secret that can save an innocent man or let a killer kill again.,9.598,6.3,285,3,1,1
tt0112572,9066,The Brady Bunch Movie,The Brady Bunch Movie,0,0,Comedy,tt0112572,en,"The original '70s TV family is now placed in the 1990s, where they're even more square and out of place than ever.",Paramount,United States of America,1995-02-16,84.0,English,Released,They're back to save America from the '90s.,7.699,6.2,182,1,1,1
tt0109348,11382,Bullets Over Broadway,Bullets Over Broadway,0,0,Action|Comedy|Thriller,tt0109348,en,"After young playwright, David Shayne obtains funding for his play from gangster Nick Valenti, Nick's girlfriend Olive miraculously lands the role of a psychiatrist—but not only is she a bimbo who could never pass for a psychiatrist—she's a dreadful actress. David puts up with the leading man who is a compulsive eater, the grand dame who wants her part jazzed up, and Olive's interfering hitman/bodyguard—but, eventually he must decide whether art or life is more important.",Miramax,United States of America,1994-10-14,98.0,English,Released,,7.48,7.2,354,1,1,1
tt0114888,95963,The Walking Dead,The Walking Dead,0,0,Drama|War,tt0114888,en,"Five young marines on a suicide mission in Vietnam, struggle for survival in a jungle minefield. The mean streets of home did not prepare them for this.","Jackson/McHenry Company,The|Savoy Pictures|Price Entertainment",United States of America,1995-02-24,88.0,English,Released,Surviving the streets was just a rehearsal.,46.915,6.7,14,3,1,1
tt0110729,527,Once Were Warriors,Once Were Warriors,0,1608570,Drama,tt0110729,en,"A drama about a Maori family living in Auckland, New Zealand. Lee Tamahori tells the story of Beth Heke’s strong will to keep her family together during times of unemployment and abuse from her violent and alcoholic husband.",Avalon Studios|New Zealand Film Commission|NZ on Air,New Zealand,1994-09-02,99.0,English|Maori,Released,"A family in crisis, a life in chaos... Nothing is more powerful than a mother's love.",7.035,7.5,239,3,1,2
tt0111309,36614,The Sum of Us,The Sum of Us,2,0,Comedy|Drama|Romance,tt0111309,en,"A widowed father has to deal with two complex issues: while he is searching for ""Miss Right,"" his son, who is in his 20s and gay, is searching for ""Mr. Right.""",Samuel Goldwyn Company,Australia,1994-07-28,100.0,English,Released,We're all just . . . The Sum of Us.,4.148,7.1,40,1,1,1
tt0112606,30528,Bye Bye Love,Bye Bye Love,0,0,Comedy|Romance,tt0112606,en,"With varying degrees of success, recently divorced friends Dave, Vic and Donny are trying to move on with their lives. Vic feels vilified by his ex-wife's parents, while Donny has a shaky bond with his teen daughter, Emma. Dave, meanwhile, has an enviable problem -- he has more dates than he can handle. As they confront their post-marital challenges, the men take solace in one another's plights.",Ubu Productions|20th Century Fox,United States of America,1995-03-16,106.0,English,Released,"Donny, Dave and Vic are best friends. They have everything in common ... ex-wives, new girlfriends, and the kids for the weekend.",5.067,5.9,39,2,1,1
tt0112625,10824,Candyman: Farewell to the Flesh,Candyman: Farewell to the Flesh,0,13940383,Horror,tt0112625,en,"The Candyman moves on to New Orleans and starts his horrific murders once more. This time, his intended victim is a school teacher. Her father was killed by the Candyman, and brother wrongly accused of the murders.",Propaganda Films|PolyGram Filmed Entertainment,United States of America,1995-03-17,93.0,English|Polish,Released,Evil comes when you call his name.,12.439,5.3,173,2,1,2
tt0111359,41841,Tall Tale,Tall Tale,32000000,0,Adventure|Family,tt0111359,en,"A young boy draws on the inspiration of legendary western characters to find the strength to fight an evil land baron in the old west who wants to steal his family's farm and destroy their idyllic community. When Daniel Hackett sees his father Jonas gravely wounded by the villainous Stiles, his first urge is for his family to flee the danger, and give up their life on a farm which Daniel has come to despise anyway. Going alone to a lake to try to decide what to do, he falls asleep on a boat and wakes to find himself in the wild west, in the company of such ""tall tale"" legends as Pecos Bill, Paul Bunyan, John Henry and Calamity Jane. Together, they battle the same villains Daniel is facing in his ""real"" world, ending with a heroic confrontation in which the boy stands up to Stiles and his henchmen, and rallies his neighbors to fight back against land grabbers who want to destroy their town.",Caravan Pictures|Walt Disney Pictures,United States of America,1995-03-24,98.0,English,Released,Sometime the hero ends up being you!,5.06,6.0,44,2,1,1
tt0113463,87729,Jefferson in Paris,Jefferson in Paris,14000000,2474000,Drama|Romance|History,tt0113463,en,"His wife having recently died, Thomas Jefferson accepts the post of United States ambassador to pre-revolutionary France, though he finds it difficult to adjust to life in a country where the aristocracy subjugates an increasingly restless peasantry. In Paris, he becomes smitten with cultured artist Maria Cosway, but, when his daughter visits from Virginia accompanied by her attractive slave, Sally Hemings, Jefferson's attentions are diverted.",Merchant Ivory Productions|Touchstone Pictures,France|United States of America,1995-03-31,139.0,English,Released,A powerful man torn between his love for one woman and his secret desire for another.,3.835,5.0,25,2,2,1
tt0110598,236,Muriel's Wedding,Muriel's Wedding,3000000,15119639,Drama|Comedy|Romance,tt0110598,en,"A young social outcast in Australia steals money from her parents to finance a vacation where she hopes to find happiness, and perhaps love.",CiBy 2000|Film Victoria|House & Moorhouse Films,Australia|France,1994-08-22,106.0,English|Japanese,Released,Success is the best revenge.,8.557,7.0,262,3,2,2
tt0114614,9067,Tank Girl,Tank Girl,25000000,4064495,Action|Comedy|Fantasy|Science Fiction,tt0114614,en,"Based on the British cult comic-strip, our tank-riding anti-heroine fights a mega-corporation, which controls the world's water supply.",Trilogy Entertainment Group,United States of America,1995-03-31,98.0,English|Mandarin,Released,"In 2033, justice rides a tank and wears lip gloss.",9.84,5.5,299,1,1,2
tt0113198,15789,A Goofy Movie,A Goofy Movie,18000000,35348597,Romance|Animation|Family|Comedy|Adventure,tt0113198,en,"Though Goofy always means well, his amiable cluelessness and klutzy pratfalls regularly embarrass his awkward adolescent son, Max. When Max's lighthearted prank on his high-school principal finally gets his longtime crush, Roxanne, to notice him, he asks her on a date. Max's trouble at school convinces Goofy that he and the boy need to bond over a cross-country fishing trip like the one he took with his dad when he was Max's age, which throws a kink in his son's plans to impress Roxanne.",Disney Television Animation|DisneyToon Studios|Walt Disney Pictures|Walt Disney Animation Studios,Australia|Canada|United States of America|France,1995-04-07,78.0,English,Released,It’s hard to be cool... when your dad’s Goofy.,19.414,6.9,1189,4,4,1
tt0112679,22625,Circle of Friends,Circle of Friends,0,0,Drama|Romance,tt0112679,en,"Three girlhood friends now at college share first loves, first kisses and first betrayals. At the center of it all is the best-looking boy on campus. Can a self-conscious dreamer hook the biggest fish in the pond?",The Rank Organisation|Screen Ireland|Lantana|Price Entertainment,Ireland|United Kingdom,1995-04-07,103.0,English,Released,For everyone who ever thought the person they loved was out of their reach,4.061,6.5,54,4,2,1
tt0114108,54648,The Pebble and the Penguin,The Pebble and the Penguin,28000000,3983912,Animation|Adventure|Family,tt0114108,en,"A bashful bachelor penguin named Hubie, who's partial to a pretty female named Marina. Ancient penguin ritual dictates that males present a pebble to their intended, then mate for life. Hubie finds a spiffy stone, but before he can bestow it on Marina, dastardly rival Drake tosses him into the churning sea, and Hubie gets swept away.",Metro-Goldwyn-Mayer|Sullivan Bluth Studios,Ireland|United States of America,1995-04-12,74.0,English|Dutch,Released,The adventure of a lifetime begins with one small pebble.,10.038,5.3,80,2,2,2
tt0113552,6071,Kiss of Death,Kiss of Death,40000000,0,Action|Crime|Drama|Thriller,tt0113552,en,"Jimmy Kilmartin is an ex-con trying to stay clean and raise a family. When his cousin Ronnie causes him to take a fall for driving an illegal transport of stolen cars, Detective Calvin Hart is injured and Jimmy lands back in prison. In exchange for an early release, he is asked to help bring down a local crime boss named 'Little Junior' Brown. However, he's also sent undercover by Detective Hart to work with Little Junior and infiltrate his operations. As soon as Little Junior kills an undercover Federal agent with Jimmy watching, the unscrupulous DA and the Feds further complicate his life.",20th Century Fox,United States of America,1995-04-21,101.0,English,Released,,8.397,5.7,187,1,1,1
tt0114924,2064,While You Were Sleeping,While You Were Sleeping,17000000,182057016,Comedy|Romance,tt0114924,en,"A transit worker pulls commuter Peter off railway tracks after he's mugged, but—while he's in a coma—his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",Caravan Pictures|Hollywood Pictures,United States of America,1995-04-21,103.0,English,Released,A story about love at second sight.,13.507,6.9,1098,2,1,1
tt0112854,62488,Destiny Turns on the Radio,Destiny Turns on the Radio,0,0,Crime|Comedy|Fantasy,tt0112854,it,"Johnny Destiny burns into Las Vegas in his hot Plymouth RoadRunner, stopping only to pick up a stranger stranded in the desert. But then, things aren't always as they seem. Anything can happen in that town of many possibilities...especially since there's been some weird electrical disturbances. As the stranger, fresh out of prison, tries to put his life back together--to recover his money from an old bank heist and the girl he lost in doing the job--something keeps interfering with his plans. Is it fate...or just Destiny?",Rysher Entertainment|Savoy Pictures,United States of America,1995-04-28,102.0,English,Released,Fate visits in ways you never expect,3.365,5.2,22,2,1,1
tt0113896,38722,My Family,My Family,5500000,0,Comedy|Drama,tt0113896,en,"Traces over three generations an immigrant family's trials, tribulations, tragedies, and triumphs. Maria and Jose, the first generation, come to Los Angeles, meet, marry, face deportation all in the 1930's. They establish their family in East L.A., and their children Chucho, Paco, Memo, Irene, Toni, and Jimmy deal with youth culture and the L.A. police in the 50's. As the second generation become adults in the 60's, the focus shifts to Jimmy, his marriage to Isabel (a Salvadorian refugee), their son, and Jimmy's journey to becoming a responsible parent.",Newcomb Productions|American Zoetrope|American Playhouse|Majestic Films International|New Line Cinema,United States of America,1995-05-03,128.0,Spanish|English,Released,Three generations of dreams.,4.327,7.6,32,5,1,2
tt0114129,30304,Picture Bride,Picture Bride,0,0,Drama|History,tt0114129,en,"Riyo, an orphaned 17-year old, sails from Yokohama to Hawaii in 1918 to marry Matsuji, a man she has never met. Hoping to escape a troubled past and start anew, Riyo is bitterly disappointed upon her arrival: her husband is twice her age. The miserable girl finds solace with her new friend Kana, a young mother who helps Riyo accept her new life.",Cecile Company|Thousand Cranes Filmworks,Japan|United States of America,1995-05-05,94.0,Tagalog|English|Japanese,Released,,4.081,6.6,15,2,2,3
tt0112966,10612,The Englishman Who Went Up a Hill But Came Down a Mountain,The Englishman Who Went Up a Hill But Came Down a Mountain,0,0,Drama|Comedy|Romance,tt0112966,en,"When an English cartographer arrives in Wales to tell the residents of the Welsh village of Ffynnon Garw  that their 'mountain' is only a hill, the offended community sets out to remedy the situation.",Miramax|Parallax Pictures,United Kingdom,1995-05-12,91.0,English|Welsh,Released,"A romantic comedy about a man, a woman, and the mountain that brought them together",7.363,6.2,185,2,1,2
tt0114113,63020,The Perez Family,The Perez Family,11000000,2832826,Comedy|Drama|Romance,tt0114113,en,"In the midst of the Mariel boat lift -- a hurried exodus of refugees from Cuba going to America -- an immigration clerk accidentally presumes that dissident Juan Raul Perez and Dorita Evita Perez are married. United by their last name and a mutual resolve to emigrate, Dorita and Juan agree to play along. But it gets complicated when the two begin falling for each other just as Juan reunites with his wife, Carmela, whom he hasn't seen in decades.",Samuel Goldwyn Company,United States of America,1995-05-12,113.0,English,Released,"On the way to finding a family, she found love.",4.199,6.4,25,1,1,1
tt0113670,19101,A Little Princess,A Little Princess,17000000,0,Drama|Family|Fantasy,tt0113670,en,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self- worth.",Warner Bros. Pictures,United States of America,1995-05-10,97.0,English|French,Released,Every girl everywhere is a princess.,13.216,7.6,665,1,1,2
tt0113097,10525,Forget Paris,Forget Paris,0,33177694,Comedy|Drama|Romance,tt0113097,en,"Mickey Gordon is a basketball referee who travels to France to bury his father. Ellen Andrews is an American living in Paris who works for the airline he flies on. They meet and fall in love, but their relationship goes through many difficult patches.",Castle Rock Entertainment|Columbia Pictures,United States of America,1995-05-19,101.0,English,Released,,6.641,6.0,101,2,1,1
tt0110365,47504,Little Odessa,Little Odessa,0,0,Crime,tt0110365,en,"The film follows the personal relationship between a father and his two sons, one of whom is a hit-man for the Russian mafia in Brooklyn.",New Line Cinema|Fine Line Features|Live Entertainment,United States of America,1994-10-27,98.0,English,Released,Brothers in blood. Partners in crime.,7.1,6.6,113,3,1,1
tt0114609,25066,Tales from the Hood,Tales from the Hood,6000000,12000000,Crime|Horror|Thriller,tt0114609,en,A strange funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.,40 Acres & A Mule Filmworks|Savoy Pictures,United States of America,1995-05-24,98.0,English,Released,Chill or be Chilled,10.927,6.2,89,2,1,1
tt0113416,29371,The Incredibly True Adventure of Two Girls in Love,The Incredibly True Adventure of Two Girls in Love,0,0,Comedy|Drama|Romance,tt0113416,en,An adventurous love story between two young women of different social and economic backgrounds who find themselves going through all the typical struggles of a new romance.,Smash Pictures,United States of America,1995-06-16,94.0,English,Released,There's a first time for everything.,6.688,5.9,45,1,1,1
tt0113820,9070,Mighty Morphin Power Rangers: The Movie,Mighty Morphin Power Rangers: The Movie,15000000,66000000,Action|Adventure|Science Fiction|Family|Fantasy,tt0113820,en,"Power up with six incredible teens who out-maneuver and defeat evil everywhere as the Mighty Morphin Power Ranger, But this time the Power Rangers may have met their match, when they face off with the most sinister monster the galaxy has ever seen.",Saban Entertainment|20th Century Fox|Toei Company,Japan|United States of America,1995-06-30,92.0,Spanish|English,Released,The Power Is On!,49.527,5.6,430,3,2,2
tt0113071,6520,First Knight,First Knight,55000000,127600435,Action|Adventure|Drama|Romance,tt0113071,en,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",First Knight Productions|Columbia Pictures,United States of America,1995-07-07,134.0,English|French,Released,Their greatest battle would be for her love.,14.599,6.0,761,2,1,2
tt0113419,11359,The Indian in the Cupboard,The Indian in the Cupboard,45000000,0,Adventure|Family|Fantasy,tt0113419,en,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,Paramount|The Kennedy/Marshall Company|Columbia Pictures,United States of America,1995-07-14,96.0,English|Italian,Released,,118.69,6.3,399,3,1,2
tt0114781,3512,Under Siege 2: Dark Territory,Under Siege 2: Dark Territory,60000000,104324083,Action|Thriller,tt0114781,en,"A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.",Regency Enterprises|Seagal/Nasso Productions|Cutting Edge Films|Warner Bros. Pictures|JVC,United States of America,1995-07-13,100.0,English,Released,Last time he rocked the boat. This time the sky's the limit.,25.836,5.7,530,5,1,1
tt0113114,9073,Free Willy 2: The Adventure Home,Free Willy 2: The Adventure Home,0,0,Family|Adventure|Drama,tt0113114,en,Jesse becomes reunited with Willy three years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.,Alcor Films|Donner/Shuler-Donner Productions|Regency Enterprises|Warner Bros. Pictures|Canal+,France|United States of America,1995-07-19,95.0,English|Indonesian|Malay,Released,The adventure is back. The fun is back. Willy's back. And this time he's brought his whole family to meet an old friend ... and take on a new challenge.,36.586,6.0,383,5,2,3
tt0113677,9071,Living in Oblivion,Living in Oblivion,500000,1148752,Drama|Comedy,tt0113677,en,"Nick is the director of a low-budget indie film. He tries to keep everything together as his production is plagued with an insecure actress, a megalomaniac star, a pretentious, beret-wearing director of photography and lousy catering. Divided in three acts, each representing a different scene to shoot, this film is an essential for amateur filmmakers.",JDI productions|Lemon Sky Productions,United States of America,1995-07-21,89.0,English,Released,Nick is about to discover the first rule of filmmaking: if at first you don't succeed... PANIC!,8.826,7.2,156,2,1,1
tt0114496,18402,Something to Talk About,Something to Talk About,0,50892160,Comedy|Drama,tt0114496,en,"Grace Bichon, who is managing her father's riding-stable, discovers that her husband Eddie is deceiving her with another woman. After confronting him in the middle of the night on the streets of their small home town, she decides to stay at her sister Emma Rae's house for a while to make up her mind. Breaking out of her everyday life, she starts to question the authority of everyone.",Hawn / Sylbert Movie Company|Spring Creek Productions|Warner Bros. Pictures,United States of America,1995-08-04,106.0,English,Released,"A story about husbands, wives, parents, children and other natural disasters.",8.638,5.7,160,3,1,1
tt0113538,37108,A Kid in King Arthur's Court,A Kid in King Arthur's Court,0,0,Adventure|Fantasy|Comedy|Science Fiction|Family,tt0113538,en,"A Southern California kid named Calvin Fuller is magically transported to the medieval kingdom of Camelot through a crack in the ground caused by an earthquake. Once there, he learns he was summoned by the wizard Merlin, who needs Calvin to save Camelot. Using dazzling modern inventions, can Calvin help King Arthur retain his crown and thwart the evil Lord Belasco?",Trimark Pictures|Walt Disney Pictures,,1995-08-11,89.0,English,Released,Joust Do It.,7.017,4.7,110,2,0,1
tt0114887,9560,A Walk in the Clouds,A Walk in the Clouds,20000000,50012507,Drama|Romance,tt0114887,en,World War II vet Paul Sutton falls for a pregnant and unwed woman who persuades him -- during their first encounter -- to pose as her husband so she can face her family.,Zucker Brothers Productions|20th Century Fox,United States of America,1995-08-11,103.0,English,Released,A man in search. A woman in need. A story of fate.,16.595,7.1,558,2,1,1
tt0112495,1873,Beyond Rangoon,Beyond Rangoon,23000000,14700000,Drama|Thriller,tt0112495,en,"Patricia Arquette stars as American widow Laura Bowman, a young doctor who's unwittingly drawn into political turmoil while vacationing in Burma in the late 1980s, in this fictionalized drama based on actual events. Bowman initially left San Francisco with her sister (Frances McDormand) in an attempt to escape painful memories of her husband and son's violent deaths. But her fight to escape to Thailand could prove just as harrowing.",Castle Rock Entertainment|Columbia Pictures,,1995-05-24,100.0,English,Released,Truth has a witness,4.407,6.6,49,2,0,1
tt0112895,37019,Dr. Jekyll and Ms. Hyde,Dr. Jekyll and Ms. Hyde,8000000,0,Comedy,tt0112895,en,"In New York in 1995 Dr. Richard Jacks is a creator of perfumes. Thus he spends his days inventing new colorful and well smelling potions and certainly caring for his girlfriend Sarah Carver. But when he discovers that his greatgrandfather, called Dr. Jekyll, was a scientist with revoluntionary discoveries, he tries to follow the footsteps of his ancestor and creates more and more delicate potions until one of them converts him into a spectacular superwoman: Helen Hyde. Knowing that Richard has no clue of her existence Helen enforces a professional career at the back of her ""creator"".",Rastar/Leider-Shapiro|The Rank Organisation|PVM Entertainment|Savoy Pictures,United Kingdom|United States of America,1995-08-25,90.0,English,Released,Helen Hyde wants the Doctor's body... She just doesn't want him in it at the same time.,4.746,5.3,31,4,2,1
tt0113690,8973,Lord of Illusions,Lord of Illusions,0,0,Horror|Fantasy,tt0113690,en,"During a routine case in L.A., NY private investigator Harry D'Amour stumbles over members of a fanatic cult who are preparing for the resurrection of their leader Nix, a powerful magician who was killed 13 years earlier.",United Artists|Seraphim Films,United States of America,1995-08-25,119.0,English,Released,Trust Nothing Except Your Fear.,11.768,5.9,180,2,1,1
tt0112342,30765,The Amazing Panda Adventure,The Amazing Panda Adventure,0,7506759,Adventure|Drama|Family,tt0112342,en,"Far from home in the lush bamboo forests of China, ten-year-old Ryan Tyler, with the help of a young girl, goes on a wonderful journey to rescue a baby panda taken by poachers.",Warner Bros. Pictures|Warner Bros. Family Entertainment|Lee Rich Productions,United States of America,1995-08-25,84.0,English|Mandarin,Released,"In the sweeping highlands of China, a boy begins a magical journey to save the life of a natural wonder.",6.968,5.7,63,3,1,2
tt0113737,24962,Magic in the Water,Magic in the Water,0,0,Adventure|Fantasy|Drama|Family,tt0113737,en,"Radio psychologist Jack Black takes his children Joshua and Ashley on a 'vacation' to a lake in British Columbia. While he grinds away at work the children discover that the famous local lake monster ""Orky"" may not be just a gimmick to attract tourists after all. In fact, Orky may enable them to get closer to their workaholic dad, and help stop local polluters who are dumping toxic waste.",TriStar Pictures|The Oxford Film Company|Pacific Motion Pictures,Canada|United States of America,1995-08-30,98.0,English,Released,"In a small town, on a peaceful lake, a mythical creature is about to surface.",3.2,5.5,21,3,2,1
tt0113540,9344,Kids,Kids,1500000,7412216,Drama|Crime,tt0113540,en,"A controversial portrayal of teens in New York City which exposes a deeply disturbing world of sex and substance abuse. The film focuses on a sexually reckless, freckle-faced boy named Telly, whose goal is to have sex with as many different girls as he can. When Jenny, a girl who has had sex only once, tests positive for HIV, she knows she contracted the disease from Telly. When Jenny discovers that Telly's idea of ""safe sex"" is to only have sex with virgins, and is continuing to pass the disease onto other unsuspecting girls, Jenny makes it her business to try to stop him.",Miramax|Shining Excalibur Films|Independent Pictures|Killer Films,United States of America,1995-07-28,91.0,English,Released,,11.153,6.8,698,4,1,1
tt0113617,30718,Last of the Dogmen,Last of the Dogmen,0,0,Adventure|Mystery|Thriller|Western,tt0113617,en,"A Montana bounty hunter is sent into the wilderness to track three escaped prisoners. Instead he sees something that puzzles him. Later with a female Native Indian history professor, he returns to find some answers.",Savoy Pictures|Carolco Pictures,United States of America,1995-09-08,118.0,English,Released,A journey of the heart. The adventure of their lives.,6.114,7.1,63,2,1,1
tt0113936,27993,Senior Trip,Senior Trip,0,0,Comedy,tt0113936,en,"While on detention, a group of misfits and slackers have to write a letter to the President explaining what is wrong with the education system. There is only one problem, the President loves it! Hence, the group must travel to Washington to meet the Main Man.",New Line Cinema|1992 Number Four Limited Partnership|MHA|National Lampoon|Alliance Communications Corporation,Canada|United States of America,1995-09-08,91.0,English|German,Released,Stupid tricks. Outrageous chaos. Total destruction. They're taking it on the road.,8.068,5.8,62,5,2,2
tt0114666,79593,The Tie That Binds,The Tie That Binds,14000000,5830454,Thriller,tt0114666,en,John Netherwood and his wife Leann are fugitives who are both wanted for murder. They have a young daughter named Janie and they want her back.,Interscope Communications|PolyGram Filmed Entertainment|Hollywood Pictures,United States of America,1995-09-08,99.0,English,Released,,2.411,4.6,14,3,1,1
tt0113849,41007,A Month by the Lake,A Month by the Lake,0,2101087,Comedy|Drama|Romance,tt0113849,en,"For 16 years Miss Bentley has been spending April at an elegant hillside villa on Lake Como. This year, 1937, her London society artist father has recently died and the only other English-speaking guests are brash Americans. Then Major Wilshaw arrives. He suggests they meet for cocktails and Miss Bentley stands him up -- not even thinking about it -- as she helps the new nanny of an Italian family settle in. Miss Beaumont, a tall, young American who has dropped out of finishing school in Switzerland, is bored and finds some amusement in flirting with the major, whose libido is awakened for the first time since before the great war. And Miss Bentley now finds more about the major to admire than his ears.",Miramax|Anuline,United Kingdom|United States of America,1995-09-11,92.0,English,Released,,4.065,6.5,17,2,2,1
tt0112857,8512,Devil in a Blue Dress,Devil in a Blue Dress,27000000,16140822,Crime|Thriller|Drama,tt0112857,en,"In late 1940s Los Angeles, Easy Rawlins is an unemployed black World War II veteran with few job prospects. At a bar, Easy meets DeWitt Albright, a mysterious white man looking for someone to investigate the disappearance of a missing white woman named Daphne Monet, who he suspects is hiding out in one of the city's black jazz clubs. Strapped for money and facing house payments, Easy takes the job, but soon finds himself in over his head.",Mundy Lane Entertainment|TriStar Pictures|Clinica Estetico,United States of America,1995-09-15,102.0,English,Released,Private detective Easy Rawlins has been caught on the wrong side of the most dangerous secret in town.,6.82,6.3,211,3,1,1
tt0113253,10987,Halloween: The Curse of Michael Myers,Halloween: The Curse of Michael Myers,5000000,15116634,Horror|Thriller,tt0113253,en,"Six years ago, Michael Myers terrorized the town of Haddonfield, Illinois. He and his niece, Jamie Lloyd, have disappeared. Jamie was kidnapped by a bunch of evil druids who protect Michael Myers. And now, six years later, Jamie has escaped after giving birth to Michael's child. She runs to Haddonfield to get Dr. Loomis to help her again.",Miramax|Halloween VI Productions|Nightfall Productions|Trancas International Films,United States of America,1995-09-29,88.0,English,Released,Terror Never Rests in Peace,22.689,5.1,613,4,1,1
tt0113851,68274,Moonlight and Valentino,Moonlight and Valentino,0,0,Comedy|Drama|Romance,tt0113851,en,Four women who discover untapped strength within themselves when they finally let go of what divides them,Working Title Films|PolyGram Filmed Entertainment,United Kingdom|United States of America,1995-09-29,100.0,English,Released,"Virginity, sex, the big cry, and other salty topics.",3.975,5.8,42,2,2,1
